number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,25000000.0,12.0,40.0,12.0,Акварель,монолитный,2017.0,2.74,совмещенный,
3-комнатная квартира,25100000.0,4.0,58.0,5.0,,,1977.0,2.7,раздельный,частично меблирована
3-комнатная квартира,70000000.0,10.0,110.0,12.0,Бай–тал,монолитный,2012.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,24000000.0,,45.0,,Манхеттан (29 квартал),монолитный,2012.0,2.8,совмещенный,
3-комнатная квартира,213500000.0,2.0,171.6,7.0,Баганашил Севен Старс,монолитный,2007.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,120000000.0,13.0,156.0,22.0,Бухар Жырау Тауэрс,,2008.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,43000000.0,7.0,85.0,12.0,Акварель,монолитный,2021.0,,2 с/у и более,
3-комнатная квартира,61500000.0,11.0,113.0,14.0,КУАТ на Масанчи - Абая,монолитный,2003.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,114000000.0,2.0,157.0,7.0,Солнечная Долина,монолитный,2010.0,,2 с/у и более,пустая
3-комнатная квартира,49500000.0,11.0,72.0,12.0,Асыл Тау,монолитный,2017.0,,раздельный,полностью меблирована
2-комнатная квартира,39500000.0,2.0,83.0,18.0,КУАТ на Сатпаева - Гагарина,монолитный,2008.0,,,
1-комнатная квартира,21000000.0,4.0,36.9,12.0,Акварель,монолитный,2017.0,2.74,совмещенный,
2-комнатная квартира,34000000.0,10.0,70.0,16.0,Науаи,монолитный,2016.0,3,совмещенный,
2-комнатная квартира,22500000.0,4.0,44.0,4.0,,,,,,
3-комнатная квартира,70000000.0,5.0,115.0,16.0,Atria,монолитный,2021.0,3,2 с/у и более,
2-комнатная квартира,42900000.0,7.0,66.0,16.0,Atria,монолитный,2021.0,3,совмещенный,
3-комнатная квартира,137000000.0,2.0,150.0,3.0,Посольский,монолитный,2017.0,3.2,2 с/у и более,
3-комнатная квартира,106105000.0,3.0,123.0,3.0,Esentai City,монолитный,2017.0,3.2,2 с/у и более,
4-комнатная квартира,116150000.0,6.0,138.0,12.0,METROPOLE,монолитный,2017.0,3,2 с/у и более,
2-комнатная квартира,20500000.0,1.0,45.0,4.0,,,1971.0,,,частично меблирована
3-комнатная квартира,55000000.0,,95.0,,Дом на Абая,монолитный,2017.0,3,2 с/у и более,
3-комнатная квартира,44500000.0,14.0,93.0,16.0,Jazz-квартал,монолитный,2021.0,3,2 с/у и более,
2-комнатная квартира,22500000.0,5.0,45.0,5.0,,,1973.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,30500000.0,4.0,64.0,5.0,,,1981.0,2.7,раздельный,
3-комнатная квартира,65000000.0,8.0,120.0,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,
2-комнатная квартира,65000000.0,8.0,99.0,10.0,Рамс мкр Коктем по Тимирязева-Шашкина,монолитный,2012.0,3,,полностью меблирована
3-комнатная квартира,24000000.0,1.0,66.0,2.0,,,1957.0,3.2,раздельный,полностью меблирована
2-комнатная квартира,38000000.0,10.0,70.0,15.0,Науаи,монолитный,2016.0,3,совмещенный,
3-комнатная квартира,58000000.0,7.0,105.0,9.0,Хан-Тенгри,монолитный,2012.0,,2 с/у и более,
3-комнатная квартира,76000000.0,13.0,138.0,22.0,Бухар Жырау Тауэрс,монолитный,2009.0,3,2 с/у и более,частично меблирована
1-комнатная квартира,23000000.0,2.0,40.0,9.0,,,1993.0,,совмещенный,частично меблирована
3-комнатная квартира,55000000.0,7.0,90.0,13.0,Сезам,монолитный,2016.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,41000000.0,5.0,85.0,5.0,,,1980.0,,раздельный,частично меблирована
1-комнатная квартира,19000000.0,,38.0,,Аль-Фараби,монолитный,2015.0,3,совмещенный,
1-комнатная квартира,17000000.0,2.0,32.0,5.0,,,1985.0,,совмещенный,
3-комнатная квартира,23000000.0,1.0,56.0,5.0,,,1973.0,,раздельный,частично меблирована
2-комнатная квартира,52000000.0,3.0,80.0,16.0,Арай,монолитный,2012.0,2.8,2 с/у и более,
2-комнатная квартира,34600000.0,5.0,61.0,5.0,,,1971.0,,,
4-комнатная квартира,67500000.0,2.0,122.4,10.0,Хан-Тенгри,монолитный,2011.0,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,20000000.0,7.0,38.0,9.0,Аль-Фараби,монолитный,2016.0,3,совмещенный,пустая
2-комнатная квартира,35900000.0,16.0,70.0,17.0,Гаухартас,монолитный,2010.0,3,,полностью меблирована
3-комнатная квартира,40500000.0,4.0,70.0,5.0,,,1987.0,,раздельный,полностью меблирована
4-комнатная квартира,150000000.0,4.0,146.8,6.0,Ботанический Cад,монолитный,2004.0,3,2 с/у и более,пустая
1-комнатная квартира,19000000.0,5.0,40.0,9.0,Vostochka.kz,,2018.0,,,
3-комнатная квартира,43000000.0,15.0,85.0,15.0,Асыл Тау,монолитный,2014.0,,раздельный,частично меблирована
2-комнатная квартира,25000000.0,3.0,44.0,4.0,,,1963.0,2.6,раздельный,частично меблирована
3-комнатная квартира,78000000.0,10.0,121.0,21.0,Өркендеу,монолитный,2017.0,3.1,2 с/у и более,полностью меблирована
2-комнатная квартира,31000000.0,12.0,60.0,16.0,Науаи,монолитный,2016.0,3,совмещенный,
2-комнатная квартира,59000000.0,1.0,88.8,6.0,Наурыз,монолитный,2013.0,,совмещенный,частично меблирована
4-комнатная квартира,214000000.0,3.0,200.0,6.0,Ботанический Cад,монолитный,2012.0,3,2 с/у и более,
3-комнатная квартира,80000000.0,9.0,124.0,21.0,AFD Plaza,монолитный,2015.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,185000000.0,15.0,240.0,15.0,Вавилон,монолитный,2016.0,3,2 с/у и более,полностью меблирована
5-комнатная квартира,72000000.0,3.0,215.0,3.0,Monolux Residence,монолитный,2021.0,3,2 с/у и более,пустая
2-комнатная квартира,33000000.0,5.0,55.0,12.0,Симфония,монолитный,2017.0,2.7,совмещенный,
1-комнатная квартира,17000000.0,2.0,32.0,4.0,,,1977.0,,совмещенный,частично меблирована
2-комнатная квартира,33000000.0,13.0,55.0,17.0,Шахристан,монолитный,2015.0,2.95,совмещенный,полностью меблирована
3-комнатная квартира,53500000.0,10.0,85.0,12.0,Акварель,монолитный,2019.0,2.8,,частично меблирована
4-комнатная квартира,42300000.0,3.0,86.0,5.0,,,1991.0,,раздельный,
1-комнатная квартира,21000000.0,10.0,42.0,18.0,Terracotta,,2021.0,3,,
4-комнатная квартира,135000000.0,2.0,200.0,9.0,Звезда Востока,монолитный,2002.0,,2 с/у и более,
1-комнатная квартира,18100000.0,1.0,38.0,12.0,Акварель,монолитный,2020.0,2.74,,
1-комнатная квартира,18000000.0,4.0,38.0,9.0,,,1985.0,,совмещенный,частично меблирована
8-комнатная квартира,360000000.0,2.0,340.0,4.0,Долина роз,монолитный,2006.0,3.2,2 с/у и более,полностью меблирована
4-комнатная квартира,143000000.0,2.0,151.0,5.0,Ботанический Cад,кирпичный,2004.0,,2 с/у и более,
4-комнатная квартира,145000000.0,2.0,160.0,3.0,Royal Gardens,монолитный,2016.0,3.3,,
2-комнатная квартира,19000000.0,2.0,40.0,4.0,,,1969.0,,раздельный,частично меблирована
3-комнатная квартира,58000000.0,9.0,106.0,12.0,Керемет,монолитный,2009.0,,2 с/у и более,
3-комнатная квартира,47000000.0,3.0,81.0,5.0,,,1988.0,,,пустая
4-комнатная квартира,37000000.0,1.0,73.8,4.0,,,1969.0,,совмещенный,частично меблирована
2-комнатная квартира,35000000.0,8.0,68.0,15.0,Дуэт,монолитный,2010.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,29500000.0,11.0,44.0,12.0,Zodiac,монолитный,2015.0,2.7,совмещенный,
2-комнатная квартира,39000000.0,9.0,68.0,25.0,Mega Tower Almaty,монолитный,2015.0,2.8,,полностью меблирована
2-комнатная квартира,37000000.0,8.0,50.0,16.0,Riviera,монолитный,2020.0,2.85,совмещенный,пустая
3-комнатная квартира,140000000.0,15.0,130.0,21.0,AFD Plaza,монолитный,2014.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,23500000.0,5.0,43.0,5.0,,,1990.0,2.5,раздельный,частично меблирована
2-комнатная квартира,29990000.0,4.0,52.0,5.0,,,1982.0,,,
2-комнатная квартира,30000000.0,12.0,58.0,18.0,КУАТ на Торайгырова - Саина,монолитный,2016.0,2.8,,
2-комнатная квартира,35000000.0,8.0,62.4,16.0,Арай,монолитный,2015.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,19500000.0,,38.0,,Акварель,монолитный,2017.0,2.74,,
2-комнатная квартира,41900000.0,4.0,82.0,12.0,Бай–тал,монолитный,2015.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,38000000.0,12.0,51.0,16.0,Atria,монолитный,2017.0,3,совмещенный,
3-комнатная квартира,60000000.0,3.0,80.5,6.0,Сакура,монолитный,2020.0,3.3,совмещенный,полностью меблирована
3-комнатная квартира,67500000.0,5.0,140.0,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,
3-комнатная квартира,39000000.0,1.0,100.0,5.0,,,1980.0,,,частично меблирована
1-комнатная квартира,23000000.0,5.0,40.0,5.0,,,1980.0,,раздельный,
3-комнатная квартира,110000000.0,18.0,123.7,21.0,,,,3.15,2 с/у и более,частично меблирована
2-комнатная квартира,19000000.0,3.0,42.0,5.0,,,1973.0,,совмещенный,частично меблирована
3-комнатная квартира,23000000.0,3.0,60.0,4.0,,,1963.0,,совмещенный,частично меблирована
1-комнатная квартира,22800000.0,4.0,42.0,5.0,,,1974.0,,совмещенный,
2-комнатная квартира,21000000.0,4.0,43.0,5.0,,,1980.0,,,
1-комнатная квартира,17800000.0,3.0,32.0,4.0,,,1970.0,,совмещенный,полностью меблирована
1-комнатная квартира,20000000.0,7.0,36.0,8.0,,,1978.0,,,
3-комнатная квартира,33000000.0,8.0,74.6,8.0,,,1976.0,,,
2-комнатная квартира,35000000.0,8.0,68.0,15.0,Дуэт,монолитный,2010.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,32500000.0,3.0,69.5,5.0,,,1971.0,,раздельный,частично меблирована
2-комнатная квартира,32500000.0,9.0,54.0,10.0,Gagarin Terrace,монолитный,2017.0,,совмещенный,пустая
3-комнатная квартира,45000000.0,2.0,80.0,5.0,,,1988.0,,,пустая
3-комнатная квартира,34200000.0,9.0,61.4,9.0,,,1990.0,,,
1-комнатная квартира,17000000.0,4.0,33.0,4.0,,,1962.0,,совмещенный,полностью меблирована
3-комнатная квартира,63000000.0,3.0,109.0,6.0,Remizovka,монолитный,2021.0,3,раздельный,пустая
3-комнатная квартира,27000000.0,1.0,57.0,5.0,,,1983.0,2.5,совмещенный,
4-комнатная квартира,110000000.0,2.0,160.0,7.0,Солнечная Долина,монолитный,2010.0,,2 с/у и более,пустая
2-комнатная квартира,17500000.0,4.0,44.0,4.0,,,1962.0,,совмещенный,
4-комнатная квартира,72500000.0,4.0,150.0,13.0,Гаухартас,монолитный,2009.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,39000000.0,2.0,73.0,5.0,,,1976.0,2.5,совмещенный,полностью меблирована
3-комнатная квартира,68000000.0,20.0,108.9,21.0,Central Avenue,монолитный,2023.0,3,2 с/у и более,пустая
4-комнатная квартира,110000000.0,7.0,140.0,15.0,Овация,монолитный,2005.0,,2 с/у и более,
3-комнатная квартира,68500000.0,13.0,110.0,22.0,Бухар Жырау Тауэрс,монолитный,2008.0,3,2 с/у и более,
1-комнатная квартира,33600000.0,4.0,41.6,7.0,Сакура,монолитный,2017.0,3.3,совмещенный,частично меблирована
3-комнатная квартира,44000000.0,14.0,94.0,16.0,Jazz-квартал,монолитный,2021.0,3,раздельный,пустая
3-комнатная квартира,26000000.0,1.0,56.0,5.0,,,1976.0,,совмещенный,
2-комнатная квартира,34500000.0,12.0,54.0,16.0,Шахристан,монолитный,2016.0,2.95,совмещенный,частично меблирована
3-комнатная квартира,69000000.0,12.0,115.0,18.0,Тенгиз Тауэрс,монолитный,2005.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,75000000.0,3.0,100.0,16.0,R-House,монолитный,2020.0,2.95,совмещенный,частично меблирована
2-комнатная квартира,22600000.0,2.0,45.0,5.0,,,1973.0,,,частично меблирована
3-комнатная квартира,34500000.0,1.0,70.0,5.0,,,1990.0,,раздельный,частично меблирована
2-комнатная квартира,26500000.0,4.0,45.0,5.0,,панельный,1979.0,,совмещенный,частично меблирована
2-комнатная квартира,49640000.0,6.0,73.0,7.0,ile de France,монолитный,2016.0,3.2,,
3-комнатная квартира,24900000.0,5.0,57.0,5.0,,,1976.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,9.0,38.0,9.0,,,1987.0,3,,
3-комнатная квартира,54000000.0,6.0,109.0,16.0,Дом на Абая,монолитный,2017.0,,,
3-комнатная квартира,48000000.0,12.0,73.0,13.0,Шахристан,монолитный,2016.0,2.95,,полностью меблирована
2-комнатная квартира,21500000.0,2.0,45.0,4.0,,,1977.0,,раздельный,частично меблирована
4-комнатная квартира,95000000.0,4.0,210.0,15.0,Керемет,монолитный,2007.0,,2 с/у и более,
2-комнатная квартира,26500000.0,1.0,60.5,5.0,,,1990.0,,раздельный,пустая
2-комнатная квартира,22000000.0,3.0,45.0,5.0,,,1975.0,,,
2-комнатная квартира,42500000.0,6.0,51.7,17.0,,,2021.0,3,совмещенный,пустая
1-комнатная квартира,22000000.0,3.0,29.0,3.0,Mountain Drive,монолитный,2017.0,3,совмещенный,пустая
2-комнатная квартира,25500000.0,2.0,51.7,5.0,,,1989.0,,раздельный,пустая
1-комнатная квартира,18000000.0,2.0,34.0,5.0,,,1985.0,,совмещенный,частично меблирована
1-комнатная квартира,19000000.0,4.0,40.0,9.0,,,1978.0,,,
4-комнатная квартира,29500000.0,5.0,73.0,5.0,,,1987.0,,,
2-комнатная квартира,21000000.0,2.0,42.4,4.0,,,1971.0,2.6,совмещенный,частично меблирована
3-комнатная квартира,32800000.0,3.0,68.0,5.0,,,1989.0,2.8,раздельный,частично меблирована
1-комнатная квартира,32500000.0,4.0,47.0,10.0,Forum Residence,монолитный,2021.0,3,совмещенный,
1-комнатная квартира,11500000.0,5.0,27.0,5.0,,,1975.0,,совмещенный,частично меблирована
3-комнатная квартира,68000000.0,11.0,120.0,11.0,Izumrud Residence,монолитный,2016.0,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,22500000.0,3.0,43.6,12.0,Union,монолитный,2022.0,3,,
1-комнатная квартира,16800000.0,7.0,36.4,9.0,,,2015.0,2.6,совмещенный,частично меблирована
3-комнатная квартира,63000000.0,1.0,85.0,12.0,Мечта на Минина,,2015.0,3,2 с/у и более,
4-комнатная квартира,80000000.0,7.0,170.0,14.0,КУАТ на Масанчи - Абая,монолитный,2004.0,3,2 с/у и более,частично меблирована
5-комнатная квартира,149700000.0,1.0,235.0,7.0,,,2014.0,,2 с/у и более,частично меблирована
2-комнатная квартира,38500000.0,2.0,70.2,6.0,,,2020.0,3,раздельный,
2-комнатная квартира,22300000.0,1.0,45.0,4.0,,,1973.0,2.7,,
2-комнатная квартира,21000000.0,4.0,43.0,4.0,,,1962.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,23500000.0,4.0,43.0,5.0,,,1982.0,,раздельный,частично меблирована
2-комнатная квартира,22400000.0,1.0,45.0,4.0,,,1971.0,2.7,раздельный,
4-комнатная квартира,50000000.0,9.0,85.0,16.0,,,1980.0,,раздельный,частично меблирована
3-комнатная квартира,25000000.0,5.0,65.0,5.0,,,1975.0,2.7,,
1-комнатная квартира,24000000.0,3.0,41.0,9.0,,,1989.0,,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,4.0,42.4,5.0,,,1974.0,2.6,совмещенный,частично меблирована
4-комнатная квартира,95000000.0,10.0,128.0,16.0,Central Esentai Residence,,2019.0,,,
1-комнатная квартира,14800000.0,7.0,47.0,10.0,,,2017.0,,совмещенный,
2-комнатная квартира,18000000.0,2.0,43.0,4.0,,,1962.0,,,частично меблирована
2-комнатная квартира,26500000.0,1.0,51.0,5.0,,,1973.0,,совмещенный,частично меблирована
2-комнатная квартира,37000000.0,11.0,60.0,12.0,Акварель,монолитный,2017.0,2.74,совмещенный,полностью меблирована
2-комнатная квартира,32500000.0,4.0,52.0,5.0,,,1990.0,,раздельный,
3-комнатная квартира,52000000.0,7.0,96.0,9.0,Реал Алматы,монолитный,2010.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,40000888.0,5.0,92.0,16.0,Гаухартас,монолитный,2009.0,,раздельный,частично меблирована
3-комнатная квартира,29400000.0,2.0,58.0,2.0,,,1957.0,,раздельный,полностью меблирована
2-комнатная квартира,18000000.0,2.0,41.0,4.0,,,1961.0,,,
4-комнатная квартира,55000000.0,6.0,158.9,6.0,,,2003.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,69900000.0,5.0,99.0,16.0,Jazz-квартал,монолитный,2017.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,42200000.0,1.0,87.0,4.0,Хуторок,монолитный,2016.0,3,,
2-комнатная квартира,30000000.0,5.0,60.0,9.0,,,1997.0,,раздельный,
3-комнатная квартира,43900000.0,2.0,80.0,4.0,Хуторок,монолитный,2016.0,3,,
1-комнатная квартира,18300000.0,3.0,31.3,5.0,,,1980.0,,совмещенный,частично меблирована
4-комнатная квартира,77000000.0,16.0,125.0,21.0,Тенгиз Тауэрс,монолитный,2010.0,3,2 с/у и более,частично меблирована
2-комнатная квартира,18000000.0,2.0,40.0,4.0,,,1960.0,,,частично меблирована
2-комнатная квартира,58500000.0,10.0,89.5,10.0,Престиж,монолитный,2018.0,3,совмещенный,полностью меблирована
2-комнатная квартира,32500000.0,1.0,54.0,9.0,,,1986.0,,раздельный,частично меблирована
3-комнатная квартира,67500000.0,5.0,138.8,15.0,Талисман,монолитный,2007.0,3,,
3-комнатная квартира,32989898.0,5.0,65.0,5.0,,,1972.0,,совмещенный,
5-комнатная квартира,140000000.0,15.0,212.2,15.0,Астана,монолитный,2006.0,3,2 с/у и более,
3-комнатная квартира,160000000.0,14.0,170.0,22.0,Бухар Жырау Тауэрс,монолитный,2009.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,43400000.0,4.0,70.0,5.0,,,1996.0,,раздельный,пустая
1-комнатная квартира,16500000.0,1.0,31.0,4.0,,,1971.0,,,
3-комнатная квартира,24000000.0,1.0,57.0,4.0,,,1961.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,16000000.0,4.0,39.0,4.0,,,1961.0,,,
4-комнатная квартира,88500000.0,2.0,122.0,3.0,,,2018.0,3.8,,
2-комнатная квартира,18400000.0,4.0,45.0,5.0,,,1965.0,,,
3-комнатная квартира,537500000.0,5.0,205.0,7.0,Жайляу,монолитный,2008.0,,,
3-комнатная квартира,33500000.0,5.0,65.0,5.0,,,1980.0,2.75,раздельный,частично меблирована
4-комнатная квартира,78000000.0,,130.0,,Астана,монолитный,2006.0,3,2 с/у и более,полностью меблирована
1-комнатная квартира,16000000.0,3.0,30.0,4.0,,,1963.0,,,
3-комнатная квартира,48000000.0,4.0,84.0,12.0,Симфония,монолитный,2017.0,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,22000000.0,1.0,37.0,9.0,,,1987.0,,совмещенный,
3-комнатная квартира,92000000.0,4.0,130.0,7.0,Солнечная Долина,монолитный,2016.0,2.9,2 с/у и более,
3-комнатная квартира,55000000.0,15.0,105.0,25.0,Mega Tower Almaty,монолитный,2009.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,27800000.0,4.0,60.0,5.0,,,1977.0,,совмещенный,полностью меблирована
1-комнатная квартира,25000000.0,6.0,40.0,12.0,Симфония,монолитный,2016.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,51500000.0,2.0,108.0,12.0,Бай–тал,монолитный,2015.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,46000000.0,13.0,70.0,13.0,Керемет,монолитный,2008.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,108000000.0,7.0,200.0,7.0,Керемет,монолитный,2005.0,5,2 с/у и более,полностью меблирована
3-комнатная квартира,66000000.0,8.0,108.0,10.0,Керемет,монолитный,2006.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,47000000.0,8.0,85.0,12.0,Акварель,монолитный,2017.0,2.74,2 с/у и более,полностью меблирована
4-комнатная квартира,115000000.0,6.0,141.0,12.0,METROPOLE,монолитный,2021.0,3,2 с/у и более,пустая
1-комнатная квартира,16999999.0,3.0,33.0,4.0,,,1975.0,,совмещенный,пустая
1-комнатная квартира,15000000.0,3.0,30.0,3.0,,,1962.0,,,частично меблирована
1-комнатная квартира,16400000.0,1.0,31.0,5.0,,,1971.0,,,
1-комнатная квартира,4200000.0,1.0,12.0,5.0,,,1982.0,2.65,совмещенный,частично меблирована
2-комнатная квартира,20150000.0,3.0,46.0,4.0,,,1964.0,,совмещенный,частично меблирована
1-комнатная квартира,40000000.0,18.0,46.2,19.0,Central Avenue,монолитный,2022.0,3,,
2-комнатная квартира,35000000.0,3.0,51.0,5.0,,,1984.0,2.7,раздельный,частично меблирована
4-комнатная квартира,29500000.0,5.0,73.0,5.0,,,1987.0,,раздельный,частично меблирована
3-комнатная квартира,22500000.0,5.0,61.0,5.0,,,1977.0,,,
3-комнатная квартира,40500000.0,12.0,62.0,13.0,Jazz-квартал,монолитный,2016.0,,совмещенный,пустая
4-комнатная квартира,333000000.0,6.0,205.0,21.0,Esentai Apartments,монолитный,2008.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,45000000.0,2.0,81.0,5.0,,,1988.0,,,
2-комнатная квартира,21400000.0,4.0,43.0,5.0,,,1974.0,,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,1.0,61.8,5.0,,,1973.0,,раздельный,частично меблирована
4-комнатная квартира,130000000.0,,160.0,,AFD Plaza,монолитный,2014.0,3,2 с/у и более,
1-комнатная квартира,27700000.0,11.0,44.0,12.0,Асыл Тау,монолитный,2017.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,23400000.0,4.0,60.0,4.0,,,1961.0,,,
2-комнатная квартира,26500000.0,4.0,50.0,5.0,,,1980.0,,раздельный,
3-комнатная квартира,65000000.0,1.0,88.0,3.0,,,,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,25500000.0,1.0,60.0,5.0,,,1983.0,,совмещенный,частично меблирована
2-комнатная квартира,45500000.0,15.0,72.0,18.0,Шахристан,монолитный,2015.0,2.95,2 с/у и более,полностью меблирована
2-комнатная квартира,24000000.0,7.0,46.0,12.0,,,2017.0,2.8,совмещенный,пустая
4-комнатная квартира,58000000.0,5.0,111.0,12.0,Jazz-квартал,монолитный,2021.0,3,2 с/у и более,
1-комнатная квартира,17500000.0,3.0,31.0,5.0,,,1975.0,,,
3-комнатная квартира,27800000.0,1.0,62.0,5.0,,,1976.0,,,
2-комнатная квартира,15800000.0,4.0,33.0,4.0,,,1960.0,,совмещенный,
3-комнатная квартира,65000000.0,4.0,104.0,16.0,Шахристан,монолитный,2016.0,2.95,2 с/у и более,полностью меблирована
3-комнатная квартира,26000000.0,1.0,60.0,5.0,,,1977.0,,,
1-комнатная квартира,18500000.0,4.0,33.0,4.0,,,1967.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,29500000.0,2.0,53.0,9.0,,,1988.0,,совмещенный,
2-комнатная квартира,33000000.0,10.0,80.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,,
1-комнатная квартира,25500000.0,2.0,35.0,5.0,,,1982.0,,,
2-комнатная квартира,17500000.0,4.0,41.0,4.0,,,1961.0,,,
3-комнатная квартира,42000000.0,2.0,80.0,5.0,,,1979.0,2.7,раздельный,частично меблирована
4-комнатная квартира,91191191.0,7.0,185.0,16.0,Алтын Заман,монолитный,2011.0,,2 с/у и более,
3-комнатная квартира,53000000.0,7.0,86.0,17.0,4YOU,монолитный,2021.0,2.7,2 с/у и более,пустая
2-комнатная квартира,22500000.0,5.0,47.1,5.0,,,1974.0,,совмещенный,частично меблирована
2-комнатная квартира,42000000.0,4.0,66.0,7.0,4YOU,монолитный,2021.0,2.7,совмещенный,пустая
2-комнатная квартира,55000000.0,8.0,80.0,9.0,Abay 130,монолитный,2017.0,2.85,совмещенный,полностью меблирована
2-комнатная квартира,66000000.0,9.0,104.0,13.0,Вавилон,монолитный,2017.0,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,30000000.0,10.0,50.0,12.0,Basenova10,монолитный,2021.0,3,совмещенный,пустая
3-комнатная квартира,45500000.0,4.0,80.0,9.0,,,1987.0,,,
2-комнатная квартира,45000000.0,10.0,72.0,13.0,Аэлита,монолитный,2005.0,,,
6-комнатная квартира,172911911.0,1.0,470.0,3.0,,,2018.0,,,
2-комнатная квартира,21500000.0,4.0,45.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,41000000.0,6.0,64.0,9.0,,,1983.0,,,
3-комнатная квартира,41000000.0,4.0,76.0,5.0,,,1976.0,,,
3-комнатная квартира,23000000.0,1.0,60.0,4.0,,,1963.0,,раздельный,
2-комнатная квартира,32900000.0,4.0,55.0,10.0,,,2017.0,2.8,совмещенный,пустая
3-комнатная квартира,34000000.0,4.0,67.0,9.0,,,1985.0,,совмещенный,частично меблирована
1-комнатная квартира,20500000.0,5.0,49.0,5.0,,,1991.0,,в отличном состоянии),
3-комнатная квартира,50000000.0,8.0,98.0,14.0,Дуэт,кирпичный,2004.0,2.8,,полностью меблирована
2-комнатная квартира,34700000.0,9.0,58.0,12.0,Акварель,монолитный,2017.0,2.74,,полностью меблирована
2-комнатная квартира,19500000.0,2.0,43.0,4.0,,,1984.0,,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,1.0,40.0,3.0,,,1961.0,,совмещенный,
2-комнатная квартира,20500000.0,2.0,39.5,3.0,,,1961.0,,совмещенный,
1-комнатная квартира,14500000.0,2.0,30.0,4.0,,,1962.0,,совмещенный,пустая
3-комнатная квартира,41000000.0,2.0,65.4,9.0,,,1983.0,,раздельный,частично меблирована
4-комнатная квартира,55000000.0,6.0,100.0,12.0,Науаи,монолитный,2017.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,25500000.0,4.0,52.0,5.0,,,1987.0,2.7,,частично меблирована
3-комнатная квартира,95000000.0,6.0,137.0,9.0,Аль-Фараби,монолитный,2009.0,3,2 с/у и более,частично меблирована
4-комнатная квартира,135000000.0,10.0,192.2,16.0,AFD Plaza,монолитный,2013.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,46000000.0,10.0,103.0,10.0,,,2004.0,,,
3-комнатная квартира,55000000.0,7.0,85.0,17.0,4YOU,монолитный,2020.0,2.7,2 с/у и более,пустая
2-комнатная квартира,36000000.0,15.0,71.0,21.0,Бес Тулга,монолитный,2008.0,,совмещенный,
3-комнатная квартира,27000000.0,4.0,61.0,5.0,,,1983.0,,совмещенный,
1-комнатная квартира,25855200.0,9.0,47.88,12.0,Four Seasons,монолитный,2022.0,3,,
2-комнатная квартира,26500000.0,10.0,47.72,12.0,Four Seasons,монолитный,2022.0,3,,
2-комнатная квартира,39500000.0,4.0,60.0,12.0,Аманат,монолитный,2016.0,,совмещенный,частично меблирована
5-комнатная квартира,81000000.0,3.0,152.0,8.0,Сакура,монолитный,2017.0,3.3,2 с/у и более,пустая
2-комнатная квартира,21000000.0,4.0,45.0,5.0,,,1972.0,2.6,раздельный,полностью меблирована
3-комнатная квартира,23000000.0,2.0,55.0,2.0,,,1960.0,,совмещенный,
3-комнатная квартира,37900000.0,5.0,65.4,5.0,,,1990.0,,,
