index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3044,1-комнатная квартира,5.0,38.3,6.0,MISSING,MISSING,1972.0,MISSING,совмещенный,частично меблирована
3970,2-комнатная квартира,6.0,50.0,11.0,Восточный Парк,монолитный,2017.0,3.0,совмещенный,MISSING
2203,3-комнатная квартира,4.0,90.7,5.0,MISSING,MISSING,1990.0,MISSING,раздельный,MISSING
3922,3-комнатная квартира,-999.0,64.0,-999.0,MISSING,MISSING,1974.0,MISSING,MISSING,MISSING
2476,3-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,1980.0,MISSING,совмещенный,частично меблирована
2732,4-комнатная квартира,3.0,200.0,8.0,Европолис,монолитный,2007.0,MISSING,2 с/у и более,полностью меблирована
3147,2-комнатная квартира,6.0,48.0,9.0,MISSING,MISSING,1986.0,2.7,совмещенный,MISSING
3043,3-комнатная квартира,2.0,115.0,9.0,MISSING,MISSING,2018.0,3.0,совмещенный,MISSING
3020,7-комнатная квартира,-999.0,270.0,-999.0,Алем (КГ),монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
1997,8-комнатная квартира,1.0,435.0,3.0,Эдельвейс (КГ),монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
1295,3-комнатная квартира,3.0,58.0,5.0,MISSING,MISSING,1974.0,2.65,совмещенный,частично меблирована
3764,3-комнатная квартира,6.0,210.0,9.0,Салем-2,кирпичный,2013.0,3.0,MISSING,MISSING
2884,2-комнатная квартира,2.0,50.0,10.0,Ush Qońyr,монолитный,2017.0,2.75,совмещенный,частично меблирована
2412,1-комнатная квартира,7.0,39.8,9.0,Vostochka.kz,монолитный,2020.0,2.7,MISSING,MISSING
869,3-комнатная квартира,5.0,80.0,9.0,MISSING,MISSING,1990.0,MISSING,совмещенный,полностью меблирована
292,3-комнатная квартира,5.0,64.0,9.0,MISSING,MISSING,1984.0,MISSING,раздельный,MISSING
3848,3-комнатная квартира,5.0,113.0,22.0,Самал Делюкс,монолитный,2008.0,3.0,MISSING,MISSING
3526,1-комнатная квартира,4.0,40.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,частично меблирована
3751,4-комнатная квартира,-999.0,140.0,-999.0,MISSING,MISSING,2011.0,MISSING,совмещенный,MISSING
2511,4-комнатная квартира,3.0,130.0,5.0,MISSING,MISSING,1981.0,2.7,2 с/у и более,частично меблирована
2936,4-комнатная квартира,8.0,154.0,9.0,Салем-2,монолитный,2015.0,3.0,MISSING,MISSING
2160,2-комнатная квартира,9.0,53.0,12.0,MISSING,MISSING,1989.0,MISSING,MISSING,MISSING
3909,4-комнатная квартира,4.0,101.0,5.0,MISSING,MISSING,1973.0,3.0,2 с/у и более,частично меблирована
1396,3-комнатная квартира,2.0,121.0,3.0,Esentai City,монолитный,2018.0,3.25,2 с/у и более,MISSING
635,6-комнатная квартира,1.0,265.0,7.0,Dostyk Residence,монолитный,2017.0,3.15,MISSING,MISSING
987,6-комнатная квартира,2.0,412.0,4.0,MISSING,MISSING,2013.0,3.5,2 с/у и более,MISSING
2857,1-комнатная квартира,3.0,14.0,3.0,MISSING,MISSING,-999.0,3.0,MISSING,частично меблирована
2429,3-комнатная квартира,3.0,174.0,10.0,Exclusive Residence,монолитный,2016.0,3.2,2 с/у и более,полностью меблирована
2371,3-комнатная квартира,8.0,120.0,9.0,Европолис,MISSING,2015.0,MISSING,2 с/у и более,полностью меблирована
3384,2-комнатная квартира,13.0,46.0,13.0,MISSING,MISSING,2017.0,MISSING,совмещенный,MISSING
1333,1-комнатная квартира,4.0,60.0,13.0,Central Park Residence,монолитный,2017.0,3.0,совмещенный,частично меблирована
3700,4-комнатная квартира,1.0,140.0,3.0,MISSING,MISSING,2017.0,3.0,MISSING,MISSING
1652,3-комнатная квартира,1.0,118.0,5.0,Меркур Град,MISSING,2010.0,MISSING,2 с/у и более,MISSING
809,5-комнатная квартира,3.0,180.0,4.0,Алмалы,монолитный,2012.0,MISSING,MISSING,MISSING
1554,2-комнатная квартира,6.0,63.0,9.0,Vostochka.kz,монолитный,2017.0,2.7,совмещенный,пустая
3773,4-комнатная квартира,1.0,220.0,3.0,Alatau Hills,монолитный,2016.0,3.0,2 с/у и более,частично меблирована
426,2-комнатная квартира,2.0,43.0,4.0,MISSING,MISSING,1973.0,MISSING,MISSING,частично меблирована
2723,2-комнатная квартира,5.0,35.7,5.0,MISSING,MISSING,1978.0,2.8,совмещенный,полностью меблирована
2852,4-комнатная квартира,5.0,105.0,6.0,MISSING,MISSING,2004.0,2.9,2 с/у и более,полностью меблирована
1444,1-комнатная квартира,6.0,25.0,9.0,MISSING,MISSING,2017.0,MISSING,совмещенный,полностью меблирована
1822,2-комнатная квартира,4.0,42.0,4.0,MISSING,MISSING,1961.0,2.8,совмещенный,полностью меблирована
3823,2-комнатная квартира,5.0,67.0,5.0,MISSING,MISSING,1978.0,MISSING,MISSING,полностью меблирована
2177,1-комнатная квартира,1.0,45.0,3.0,MISSING,MISSING,2014.0,MISSING,MISSING,MISSING
311,5-комнатная квартира,1.0,294.6,7.0,Dostyk Residence,монолитный,2017.0,3.15,MISSING,MISSING
174,4-комнатная квартира,4.0,197.0,9.0,MISSING,MISSING,-999.0,3.2,2 с/у и более,MISSING
473,3-комнатная квартира,5.0,120.0,6.0,MISSING,MISSING,1992.0,MISSING,2 с/у и более,частично меблирована
978,2-комнатная квартира,2.0,67.0,9.0,На Богенбай Батыра,монолитный,2021.0,2.7,раздельный,пустая
2524,3-комнатная квартира,3.0,115.0,3.0,MISSING,MISSING,2015.0,3.3,2 с/у и более,полностью меблирована
216,6-комнатная квартира,9.0,246.0,9.0,MISSING,MISSING,2006.0,MISSING,2 с/у и более,пустая
682,2-комнатная квартира,11.0,47.0,25.0,Mega Tower Almaty,монолитный,2015.0,2.8,совмещенный,полностью меблирована
264,1-комнатная квартира,8.0,36.5,8.0,MISSING,MISSING,1978.0,2.65,раздельный,частично меблирована
493,1-комнатная квартира,6.0,40.0,12.0,Молодежный на Тулебаева,монолитный,2021.0,2.8,MISSING,пустая
633,3-комнатная квартира,5.0,106.0,9.0,MISSING,MISSING,1980.0,MISSING,MISSING,MISSING
890,2-комнатная квартира,3.0,87.1,7.0,ile de France,монолитный,2016.0,3.2,MISSING,MISSING
2280,2-комнатная квартира,13.0,65.0,13.0,Восточный Парк,монолитный,2018.0,3.0,совмещенный,частично меблирована
3423,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,MISSING
4105,3-комнатная квартира,7.0,85.5,9.0,Европолис,MISSING,2009.0,3.0,совмещенный,полностью меблирована
3677,2-комнатная квартира,7.0,82.0,10.0,Ush Qońyr,монолитный,2017.0,MISSING,MISSING,MISSING
1799,2-комнатная квартира,8.0,47.7,9.0,MISSING,MISSING,2014.0,MISSING,раздельный,MISSING
2665,2-комнатная квартира,3.0,90.0,7.0,Рапсодия,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
2998,3-комнатная квартира,6.0,84.0,9.0,Vostochka.kz,монолитный,2018.0,2.8,раздельный,полностью меблирована
803,4-комнатная квартира,4.0,197.0,10.0,Клубный дом DeVille,монолитный,2018.0,MISSING,2 с/у и более,частично меблирована
35,1-комнатная квартира,3.0,30.0,5.0,MISSING,MISSING,1977.0,2.8,совмещенный,полностью меблирована
1293,1-комнатная квартира,5.0,35.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,полностью меблирована
1074,1-комнатная квартира,5.0,33.8,5.0,MISSING,MISSING,1991.0,MISSING,совмещенный,частично меблирована
697,3-комнатная квартира,2.0,62.0,4.0,MISSING,MISSING,1980.0,2.7,совмещенный,частично меблирована
1796,2-комнатная квартира,1.0,58.0,5.0,MISSING,MISSING,1989.0,MISSING,раздельный,частично меблирована
116,4-комнатная квартира,-999.0,152.19,-999.0,Gorny Hills,MISSING,2021.0,3.0,2 с/у и более,MISSING
2258,3-комнатная квартира,4.0,73.3,5.0,MISSING,MISSING,1994.0,2.7,раздельный,частично меблирована
1539,1-комнатная квартира,4.0,56.0,5.0,MISSING,MISSING,2008.0,2.0,раздельный,частично меблирована
3522,2-комнатная квартира,6.0,82.0,10.0,Ush Qońyr,монолитный,2017.0,2.75,совмещенный,полностью меблирована
4038,2-комнатная квартира,1.0,35.0,2.0,MISSING,MISSING,-999.0,2.7,совмещенный,MISSING
334,2-комнатная квартира,3.0,80.0,7.0,Европолис,монолитный,2015.0,3.5,MISSING,MISSING
3214,3-комнатная квартира,6.0,80.0,8.0,MISSING,MISSING,1978.0,2.7,раздельный,частично меблирована
3789,2-комнатная квартира,5.0,63.0,5.0,MISSING,MISSING,1986.0,3.0,раздельный,пустая
3121,2-комнатная квартира,11.0,43.0,11.0,Восточный Парк,монолитный,2020.0,3.2,MISSING,MISSING
763,3-комнатная квартира,16.0,149.0,20.0,Алматы Тауэрс,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
3458,2-комнатная квартира,1.0,75.0,6.0,Koktobe city,монолитный,2013.0,3.0,MISSING,MISSING
2887,4-комнатная квартира,3.0,96.0,5.0,MISSING,MISSING,2020.0,2.8,раздельный,полностью меблирована
2931,2-комнатная квартира,1.0,40.1,4.0,MISSING,MISSING,1961.0,2.8,совмещенный,частично меблирована
2855,1-комнатная квартира,8.0,47.0,9.0,MISSING,MISSING,-999.0,2.8,MISSING,MISSING
605,3-комнатная квартира,6.0,106.2,8.0,Европолис,кирпичный,2012.0,3.3,совмещенный,полностью меблирована
173,4-комнатная квартира,2.0,167.6,10.0,Exclusive Residence,монолитный,2018.0,3.2,2 с/у и более,MISSING
3168,3-комнатная квартира,11.0,72.0,12.0,MISSING,MISSING,1991.0,2.8,раздельный,полностью меблирована
3679,2-комнатная квартира,4.0,84.0,6.0,Koktobe city,монолитный,2014.0,3.0,MISSING,MISSING
3795,3-комнатная квартира,5.0,81.0,5.0,MISSING,MISSING,1991.0,2.7,2 с/у и более,частично меблирована
2,5-комнатная квартира,-999.0,210.8,-999.0,Esentai City,MISSING,2018.0,3.25,2 с/у и более,MISSING
1970,8-комнатная квартира,-999.0,374.0,-999.0,Алем (КГ),монолитный,2005.0,MISSING,2 с/у и более,MISSING
2255,2-комнатная квартира,5.0,65.1,7.0,MISSING,MISSING,2007.0,2.7,раздельный,частично меблирована
1143,3-комнатная квартира,1.0,72.5,4.0,MISSING,MISSING,1967.0,2.7,раздельный,MISSING
121,3-комнатная квартира,1.0,120.0,7.0,Ренессанс,монолитный,2007.0,MISSING,2 с/у и более,полностью меблирована
3358,2-комнатная квартира,8.0,63.0,9.0,MISSING,MISSING,2016.0,MISSING,совмещенный,MISSING
2692,2-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1971.0,MISSING,раздельный,частично меблирована
3447,2-комнатная квартира,5.0,104.0,7.0,ile de France,монолитный,2015.0,3.3,MISSING,MISSING
808,3-комнатная квартира,1.0,220.0,3.0,Арман Вилла,монолитный,2012.0,MISSING,2 с/у и более,частично меблирована
3284,3-комнатная квартира,9.0,98.0,9.0,MISSING,MISSING,1988.0,MISSING,раздельный,полностью меблирована
3150,3-комнатная квартира,5.0,80.0,5.0,MISSING,MISSING,1980.0,2.8,раздельный,полностью меблирована
4013,2-комнатная квартира,2.0,44.0,5.0,MISSING,MISSING,1976.0,MISSING,совмещенный,MISSING
1654,2-комнатная квартира,2.0,45.0,4.0,MISSING,MISSING,1971.0,MISSING,совмещенный,полностью меблирована
3215,2-комнатная квартира,2.0,100.0,7.0,ile de France,монолитный,2017.0,3.3,MISSING,MISSING
3511,2-комнатная квартира,7.0,53.9,12.0,Молодежный на Тулебаева,монолитный,2021.0,2.8,MISSING,MISSING
3617,5-комнатная квартира,4.0,300.0,5.0,Кокше,монолитный,2011.0,3.2,2 с/у и более,полностью меблирована
384,3-комнатная квартира,5.0,62.9,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,полностью меблирована
418,2-комнатная квартира,7.0,53.0,9.0,MISSING,MISSING,1975.0,MISSING,раздельный,MISSING
3978,4-комнатная квартира,3.0,150.0,7.0,Dostyk Residence,монолитный,2016.0,3.15,2 с/у и более,MISSING
335,2-комнатная квартира,2.0,80.0,7.0,Европолис,монолитный,2015.0,3.5,2 с/у и более,полностью меблирована
3900,1-комнатная квартира,5.0,22.0,9.0,Vostochka.kz,монолитный,2020.0,2.7,совмещенный,MISSING
3309,1-комнатная квартира,3.0,30.0,5.0,MISSING,MISSING,1986.0,2.8,совмещенный,полностью меблирована
1876,4-комнатная квартира,2.0,125.0,10.0,Восточный Парк,монолитный,2017.0,3.0,MISSING,частично меблирована
2373,1-комнатная квартира,4.0,32.3,5.0,MISSING,MISSING,1980.0,MISSING,совмещенный,частично меблирована
1953,2-комнатная квартира,1.0,46.0,4.0,MISSING,MISSING,1980.0,2.8,раздельный,полностью меблирована
2588,2-комнатная квартира,4.0,49.0,14.0,Central Park Residence,MISSING,2014.0,3.0,раздельный,частично меблирована
1340,2-комнатная квартира,1.0,56.0,6.0,MISSING,MISSING,2010.0,MISSING,совмещенный,частично меблирована
3367,3-комнатная квартира,4.0,75.0,4.0,MISSING,MISSING,1960.0,MISSING,совмещенный,MISSING
1527,3-комнатная квартира,3.0,163.8,4.0,Эйвон,монолитный,2009.0,3.0,2 с/у и более,полностью меблирована
2991,4-комнатная квартира,4.0,89.0,5.0,MISSING,MISSING,1991.0,MISSING,2 с/у и более,MISSING
651,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,частично меблирована
1839,4-комнатная квартира,3.0,157.9,7.0,Тау Шатыр,монолитный,2017.0,3.8,MISSING,MISSING
2383,3-комнатная квартира,3.0,115.0,3.0,MISSING,кирпичный,2015.0,3.3,2 с/у и более,полностью меблирована
780,6-комнатная квартира,3.0,350.0,3.0,Esentai City,монолитный,2018.0,MISSING,MISSING,MISSING
171,2-комнатная квартира,2.0,63.6,3.0,MISSING,MISSING,1954.0,MISSING,раздельный,частично меблирована
2323,4-комнатная квартира,14.0,158.0,14.0,Central Park Residence,монолитный,2015.0,3.0,раздельный,MISSING
1718,1-комнатная квартира,5.0,36.0,5.0,MISSING,MISSING,1985.0,2.7,совмещенный,частично меблирована
1942,3-комнатная квартира,11.0,70.8,12.0,Аспан Сити,монолитный,2020.0,2.8,раздельный,полностью меблирована
2583,2-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1972.0,2.8,совмещенный,полностью меблирована
2413,3-комнатная квартира,7.0,112.0,13.0,Central Park Residence,MISSING,2015.0,3.0,2 с/у и более,полностью меблирована
3569,1-комнатная квартира,3.0,46.0,5.0,MISSING,MISSING,-999.0,2.8,совмещенный,полностью меблирована
1601,1-комнатная квартира,8.0,40.0,9.0,Vostochka.kz,монолитный,2020.0,2.7,MISSING,MISSING
2401,4-комнатная квартира,2.0,225.0,7.0,Элит-1 на Зенкова,монолитный,2002.0,3.0,2 с/у и более,полностью меблирована
2426,2-комнатная квартира,1.0,40.3,3.0,MISSING,кирпичный,1962.0,MISSING,MISSING,MISSING
3199,1-комнатная квартира,1.0,37.0,9.0,Vostochka.kz,монолитный,2020.0,2.8,совмещенный,полностью меблирована
878,2-комнатная квартира,11.0,66.0,12.0,Восточный Парк,монолитный,2018.0,MISSING,MISSING,MISSING
1805,3-комнатная квартира,8.0,110.7,10.0,НИКО на Сатпаева - Луганского,монолитный,2003.0,3.0,2 с/у и более,частично меблирована
3966,2-комнатная квартира,9.0,52.0,10.0,На Богенбай Батыра,монолитный,2021.0,2.8,совмещенный,MISSING
3285,3-комнатная квартира,16.0,137.0,20.0,MISSING,MISSING,2006.0,MISSING,2 с/у и более,частично меблирована
2239,3-комнатная квартира,4.0,81.0,5.0,MISSING,MISSING,2017.0,MISSING,совмещенный,частично меблирована
3685,3-комнатная квартира,8.0,143.0,9.0,Максима Резидентс,монолитный,2015.0,MISSING,2 с/у и более,MISSING
3106,3-комнатная квартира,5.0,71.0,12.0,Аспан Сити,монолитный,2020.0,2.8,раздельный,частично меблирована
4083,2-комнатная квартира,4.0,62.0,5.0,MISSING,MISSING,1978.0,MISSING,MISSING,MISSING
3239,1-комнатная квартира,3.0,34.7,5.0,MISSING,MISSING,1995.0,2.7,совмещенный,MISSING
166,2-комнатная квартира,6.0,80.0,6.0,MISSING,MISSING,2014.0,2.8,совмещенный,MISSING
743,3-комнатная квартира,3.0,80.0,5.0,MISSING,кирпичный,1976.0,2.8,совмещенный,полностью меблирована
2307,3-комнатная квартира,4.0,121.0,7.0,КУАТ на Фурманова - Казыбек-би,монолитный,2002.0,MISSING,2 с/у и более,полностью меблирована
2908,2-комнатная квартира,1.0,51.0,5.0,Меркур Град,MISSING,2019.0,2.7,раздельный,полностью меблирована
1860,4-комнатная квартира,9.0,123.0,10.0,Восточный Парк,монолитный,2018.0,3.0,2 с/у и более,MISSING
1758,2-комнатная квартира,1.0,57.5,5.0,MISSING,MISSING,1989.0,MISSING,раздельный,частично меблирована
762,3-комнатная квартира,5.0,117.0,21.0,Samal Tower,монолитный,2015.0,3.0,2 с/у и более,полностью меблирована
352,2-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,1975.0,2.8,раздельный,частично меблирована
1728,3-комнатная квартира,2.0,214.0,4.0,Эйвон,монолитный,2009.0,3.5,2 с/у и более,полностью меблирована
824,4-комнатная квартира,3.0,180.0,8.0,Европолис,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
4113,3-комнатная квартира,4.0,90.0,5.0,Думан,панельный,2017.0,2.8,совмещенный,частично меблирована
3008,3-комнатная квартира,5.0,80.0,9.0,MISSING,MISSING,1990.0,2.8,совмещенный,полностью меблирована
2168,5-комнатная квартира,3.0,239.0,3.0,Esentai City,монолитный,2017.0,3.25,2 с/у и более,MISSING
699,1-комнатная квартира,5.0,32.2,5.0,MISSING,MISSING,1988.0,3.0,совмещенный,MISSING
1951,3-комнатная квартира,5.0,78.0,5.0,MISSING,MISSING,1980.0,2.8,раздельный,частично меблирована
2721,8-комнатная квартира,16.0,438.8,17.0,Тюркуаз Тауэрс,монолитный,2007.0,MISSING,2 с/у и более,MISSING
3680,3-комнатная квартира,3.0,117.7,8.0,Европолис,монолитный,2010.0,3.4,2 с/у и более,частично меблирована
420,2-комнатная квартира,3.0,52.4,9.0,MISSING,MISSING,1984.0,MISSING,совмещенный,частично меблирована
2956,3-комнатная квартира,5.0,57.0,5.0,MISSING,MISSING,1975.0,MISSING,раздельный,MISSING
2385,2-комнатная квартира,13.0,65.0,13.0,Восточный Парк,монолитный,2018.0,3.0,совмещенный,пустая
814,3-комнатная квартира,3.0,125.0,12.0,Royal,монолитный,2017.0,3.0,2 с/у и более,полностью меблирована
949,3-комнатная квартира,1.0,100.0,3.0,Esentai City,монолитный,2017.0,3.25,2 с/у и более,пустая
3317,2-комнатная квартира,3.0,52.0,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,MISSING
533,3-комнатная квартира,5.0,135.0,5.0,Европолис,кирпичный,2006.0,3.0,2 с/у и более,MISSING
1481,4-комнатная квартира,6.0,160.0,9.0,Royal,монолитный,2017.0,3.0,2 с/у и более,полностью меблирована
1132,1-комнатная квартира,3.0,30.0,4.0,MISSING,MISSING,1967.0,MISSING,MISSING,MISSING
3871,2-комнатная квартира,2.0,50.0,6.0,MISSING,MISSING,1964.0,2.8,раздельный,частично меблирована
3122,3-комнатная квартира,4.0,60.0,5.0,MISSING,MISSING,1974.0,2.6,совмещенный,полностью меблирована
3678,3-комнатная квартира,5.0,242.0,6.0,MISSING,MISSING,2010.0,MISSING,2 с/у и более,частично меблирована
388,4-комнатная квартира,5.0,147.2,7.0,Dostyk Residence,монолитный,2016.0,3.15,MISSING,MISSING
590,3-комнатная квартира,3.0,66.2,5.0,MISSING,MISSING,1989.0,2.7,раздельный,частично меблирована
1038,2-комнатная квартира,6.0,43.0,9.0,Vostochka.kz,монолитный,2020.0,2.8,совмещенный,частично меблирована
0,4-комнатная квартира,-999.0,164.0,-999.0,Parmigiano Country Club,MISSING,2022.0,3.0,2 с/у и более,MISSING
2797,3-комнатная квартира,2.0,81.0,10.0,Кок Жер,монолитный,2019.0,2.8,2 с/у и более,полностью меблирована
524,1-комнатная квартира,5.0,47.0,9.0,MISSING,MISSING,2022.0,MISSING,MISSING,MISSING
129,3-комнатная квартира,5.0,68.3,5.0,MISSING,MISSING,1989.0,MISSING,раздельный,полностью меблирована
1586,3-комнатная квартира,-999.0,113.0,-999.0,Falconcity,монолитный,2017.0,3.0,MISSING,MISSING
2309,2-комнатная квартира,4.0,105.0,21.0,Samal Tower,монолитный,2016.0,3.1,2 с/у и более,полностью меблирована
1169,5-комнатная квартира,3.0,194.0,13.0,MISSING,MISSING,1996.0,2.9,2 с/у и более,полностью меблирована
2878,2-комнатная квартира,1.0,51.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,полностью меблирована
1604,4-комнатная квартира,4.0,100.8,5.0,MISSING,MISSING,1973.0,MISSING,2 с/у и более,MISSING
3862,2-комнатная квартира,5.0,46.0,5.0,MISSING,MISSING,1974.0,MISSING,MISSING,MISSING
527,3-комнатная квартира,19.0,123.0,22.0,MISSING,MISSING,2014.0,3.2,совмещенный,полностью меблирована
3561,4-комнатная квартира,3.0,128.0,3.0,MISSING,MISSING,1958.0,3.3,совмещенный,частично меблирована
710,2-комнатная квартира,3.0,45.0,4.0,MISSING,MISSING,1978.0,MISSING,раздельный,MISSING
12,4-комнатная квартира,11.0,150.0,14.0,КУАТ на Барибаева - Гоголя,монолитный,2004.0,2.9,2 с/у и более,полностью меблирована
3376,2-комнатная квартира,1.0,60.5,5.0,MISSING,MISSING,1992.0,MISSING,раздельный,полностью меблирована
4085,3-комнатная квартира,5.0,174.0,10.0,Клубный дом DeVille,монолитный,2017.0,3.3,раздельный,MISSING
3053,4-комнатная квартира,8.0,160.0,17.0,Тюркуаз Тауэрс,монолитный,2010.0,MISSING,2 с/у и более,MISSING
1673,3-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,1981.0,MISSING,совмещенный,частично меблирована
2621,2-комнатная квартира,1.0,40.0,5.0,MISSING,MISSING,1984.0,MISSING,MISSING,полностью меблирована
2083,3-комнатная квартира,5.0,85.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,частично меблирована
2514,2-комнатная квартира,5.0,75.5,5.0,MISSING,MISSING,1974.0,2.8,совмещенный,частично меблирована
583,4-комнатная квартира,2.0,110.0,20.0,Samal Tower,монолитный,2016.0,MISSING,2 с/у и более,частично меблирована
1616,2-комнатная квартира,5.0,49.0,5.0,MISSING,MISSING,1993.0,2.8,раздельный,полностью меблирована
449,2-комнатная квартира,1.0,74.0,6.0,Парк Горького,кирпичный,2008.0,3.0,совмещенный,полностью меблирована
3192,6-комнатная квартира,3.0,365.0,3.0,Jasmine Garden,монолитный,2019.0,MISSING,MISSING,MISSING
2250,2-комнатная квартира,-999.0,63.0,-999.0,Восточный Парк,монолитный,2018.0,3.0,раздельный,пустая
1889,3-комнатная квартира,3.0,75.0,5.0,MISSING,MISSING,1991.0,MISSING,раздельный,полностью меблирована
1282,4-комнатная квартира,2.0,125.0,10.0,Восточный Парк,монолитный,2017.0,3.0,MISSING,MISSING
2640,2-комнатная квартира,2.0,45.0,12.0,Медеу Парк,монолитный,2020.0,MISSING,совмещенный,частично меблирована
1610,1-комнатная квартира,1.0,31.0,4.0,MISSING,MISSING,1973.0,2.5,совмещенный,частично меблирована
1630,3-комнатная квартира,9.0,64.0,11.0,Медеу Парк,монолитный,2017.0,3.0,MISSING,пустая
3421,3-комнатная квартира,3.0,122.2,8.0,Жеруйык,монолитный,2015.0,MISSING,MISSING,MISSING
2832,3-комнатная квартира,4.0,75.0,9.0,MISSING,MISSING,1976.0,2.7,раздельный,полностью меблирована
3824,4-комнатная квартира,6.0,123.7,7.0,Сакура,монолитный,2020.0,3.3,MISSING,MISSING
2593,2-комнатная квартира,2.0,50.0,8.0,MISSING,MISSING,1964.0,2.8,раздельный,полностью меблирована
2641,3-комнатная квартира,4.0,112.0,21.0,Samal Tower,монолитный,2017.0,3.0,2 с/у и более,MISSING
3775,8-комнатная квартира,3.0,410.0,6.0,Нур Тобе,кирпичный,2013.0,3.3,MISSING,MISSING
2341,4-комнатная квартира,1.0,154.0,6.0,Ак Бота,монолитный,2008.0,3.0,MISSING,MISSING
3299,2-комнатная квартира,10.0,57.5,14.0,MISSING,MISSING,1989.0,MISSING,MISSING,MISSING
1950,3-комнатная квартира,4.0,89.0,12.0,Три Богатыря,кирпичный,1974.0,2.7,совмещенный,MISSING
3963,2-комнатная квартира,9.0,86.0,9.0,Салем-2,монолитный,2012.0,3.2,2 с/у и более,MISSING
3104,4-комнатная квартира,2.0,125.0,10.0,Восточный Парк,монолитный,2018.0,3.0,2 с/у и более,пустая
3290,2-комнатная квартира,2.0,44.0,5.0,MISSING,MISSING,1974.0,MISSING,раздельный,полностью меблирована
2154,4-комнатная квартира,4.0,137.0,9.0,Фантазия,монолитный,2003.0,3.2,раздельный,MISSING
683,3-комнатная квартира,2.0,210.0,9.0,Салем-2,кирпичный,2017.0,MISSING,2 с/у и более,полностью меблирована
3162,2-комнатная квартира,5.0,54.0,5.0,MISSING,MISSING,1970.0,2.7,раздельный,пустая
1349,2-комнатная квартира,13.0,46.0,13.0,Latifa residence,монолитный,2017.0,MISSING,совмещенный,MISSING
2005,4-комнатная квартира,12.0,290.0,20.0,Samal Tower,монолитный,2017.0,MISSING,MISSING,MISSING
3605,3-комнатная квартира,-999.0,63.0,-999.0,MISSING,MISSING,2020.0,MISSING,MISSING,MISSING
1144,2-комнатная квартира,3.0,85.0,5.0,MISSING,MISSING,2015.0,2.8,совмещенный,частично меблирована
2983,3-комнатная квартира,-999.0,60.0,-999.0,MISSING,MISSING,1969.0,2.8,совмещенный,частично меблирована
1212,1-комнатная квартира,5.0,40.0,5.0,MISSING,MISSING,1985.0,MISSING,совмещенный,частично меблирована
1716,2-комнатная квартира,5.0,56.0,5.0,MISSING,MISSING,1985.0,2.7,раздельный,частично меблирована
3453,4-комнатная квартира,4.0,175.0,7.0,Версаль,монолитный,2008.0,3.0,2 с/у и более,полностью меблирована
1504,2-комнатная квартира,9.0,74.0,17.0,Chocolate,монолитный,2017.0,3.0,совмещенный,пустая
2204,2-комнатная квартира,10.0,67.51,12.0,Oscar,монолитный,2021.0,3.2,MISSING,MISSING
2010,4-комнатная квартира,4.0,137.0,9.0,Фантазия,монолитный,2003.0,2.8,2 с/у и более,MISSING
3211,2-комнатная квартира,1.0,62.2,5.0,MISSING,MISSING,-999.0,2.7,совмещенный,MISSING
3205,4-комнатная квартира,5.0,150.0,5.0,Европолис,MISSING,2007.0,3.0,2 с/у и более,MISSING
2899,2-комнатная квартира,8.0,58.0,10.0,MISSING,MISSING,2008.0,2.8,раздельный,частично меблирована
2818,2-комнатная квартира,1.0,83.5,5.0,MISSING,MISSING,2009.0,2.8,2 с/у и более,полностью меблирована
3055,1-комнатная квартира,3.0,35.0,8.0,MISSING,MISSING,1988.0,MISSING,раздельный,MISSING
1274,3-комнатная квартира,3.0,98.0,5.0,MISSING,MISSING,1991.0,MISSING,раздельный,полностью меблирована
3743,3-комнатная квартира,1.0,95.0,7.0,MISSING,MISSING,2010.0,MISSING,2 с/у и более,полностью меблирована
1978,2-комнатная квартира,6.0,61.0,9.0,MISSING,MISSING,1978.0,MISSING,MISSING,MISSING
195,5-комнатная квартира,-999.0,199.4,-999.0,La Verde,MISSING,2022.0,3.0,2 с/у и более,MISSING
3191,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,полностью меблирована
