index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2443,1-комнатная квартира,11.0,39.0,14.0,LEGENDA,монолитный,2016.0,-999.0,совмещенный,MISSING
52,1-комнатная квартира,4.0,37.0,8.0,MISSING,MISSING,1977.0,-999.0,совмещенный,частично меблирована
1866,3-комнатная квартира,9.0,68.3,9.0,MISSING,MISSING,1993.0,-999.0,MISSING,MISSING
996,2-комнатная квартира,12.0,64.4,13.0,12 месяцев,монолитный,2020.0,2.8,совмещенный,MISSING
3275,2-комнатная квартира,6.0,86.0,10.0,Центральный,монолитный,2017.0,-999.0,2 с/у и более,полностью меблирована
2955,2-комнатная квартира,5.0,45.2,5.0,MISSING,MISSING,1975.0,-999.0,совмещенный,полностью меблирована
2718,1-комнатная квартира,4.0,63.0,9.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
5170,3-комнатная квартира,5.0,69.6,5.0,MISSING,MISSING,1980.0,2.64,раздельный,MISSING
3668,5-комнатная квартира,3.0,170.0,3.0,MISSING,MISSING,1960.0,3.0,MISSING,MISSING
859,2-комнатная квартира,3.0,42.0,4.0,MISSING,MISSING,1961.0,2.8,совмещенный,частично меблирована
3930,3-комнатная квартира,4.0,61.0,4.0,MISSING,MISSING,1974.0,-999.0,раздельный,MISSING
4831,3-комнатная квартира,2.0,58.0,5.0,MISSING,MISSING,1977.0,-999.0,MISSING,MISSING
2465,2-комнатная квартира,8.0,65.2,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
744,2-комнатная квартира,8.0,53.0,9.0,MISSING,MISSING,1972.0,-999.0,раздельный,MISSING
1733,1-комнатная квартира,9.0,63.0,9.0,MISSING,MISSING,2008.0,3.5,MISSING,MISSING
5220,2-комнатная квартира,6.0,84.0,7.0,Акмарал,кирпичный,2009.0,2.7,совмещенный,частично меблирована
1268,3-комнатная квартира,3.0,63.0,5.0,MISSING,MISSING,1983.0,-999.0,раздельный,частично меблирована
3808,1-комнатная квартира,4.0,44.0,18.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,совмещенный,полностью меблирована
4441,2-комнатная квартира,3.0,47.0,4.0,MISSING,MISSING,1960.0,3.0,MISSING,частично меблирована
3826,1-комнатная квартира,3.0,40.0,9.0,MISSING,MISSING,1986.0,-999.0,MISSING,MISSING
994,1-комнатная квартира,5.0,33.0,5.0,MISSING,MISSING,1981.0,2.6,совмещенный,полностью меблирована
861,1-комнатная квартира,1.0,17.0,5.0,MISSING,MISSING,1987.0,2.7,MISSING,частично меблирована
417,3-комнатная квартира,8.0,78.0,9.0,MISSING,MISSING,1993.0,-999.0,раздельный,частично меблирована
4464,3-комнатная квартира,1.0,61.7,4.0,MISSING,MISSING,1970.0,-999.0,MISSING,MISSING
2004,3-комнатная квартира,5.0,59.3,5.0,MISSING,MISSING,1980.0,-999.0,раздельный,частично меблирована
2301,4-комнатная квартира,10.0,134.0,10.0,Nur-Ay Residence,монолитный,2021.0,3.0,раздельный,MISSING
1873,3-комнатная квартира,2.0,58.6,4.0,MISSING,MISSING,1964.0,-999.0,совмещенный,частично меблирована
370,2-комнатная квартира,3.0,51.0,7.0,MISSING,MISSING,1977.0,-999.0,раздельный,MISSING
2598,2-комнатная квартира,12.0,72.0,13.0,MISSING,MISSING,2017.0,2.8,совмещенный,MISSING
811,1-комнатная квартира,4.0,34.0,5.0,MISSING,MISSING,1974.0,2.7,раздельный,MISSING
366,3-комнатная квартира,2.0,64.0,5.0,MISSING,MISSING,1975.0,2.8,совмещенный,полностью меблирована
1212,2-комнатная квартира,2.0,44.5,5.0,MISSING,MISSING,1976.0,2.7,совмещенный,полностью меблирована
73,1-комнатная квартира,5.0,33.0,5.0,MISSING,MISSING,1982.0,-999.0,совмещенный,частично меблирована
5206,1-комнатная квартира,-999.0,30.5,-999.0,MISSING,MISSING,1972.0,-999.0,MISSING,MISSING
3647,3-комнатная квартира,4.0,71.0,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,MISSING
1630,1-комнатная квартира,4.0,32.0,4.0,MISSING,MISSING,1970.0,-999.0,совмещенный,полностью меблирована
1955,2-комнатная квартира,5.0,54.0,8.0,MISSING,MISSING,1978.0,-999.0,раздельный,частично меблирована
1410,4-комнатная квартира,8.0,100.0,9.0,MISSING,MISSING,1994.0,-999.0,2 с/у и более,MISSING
4684,3-комнатная квартира,3.0,60.5,5.0,MISSING,MISSING,1978.0,-999.0,MISSING,MISSING
4032,2-комнатная квартира,7.0,54.0,8.0,MISSING,MISSING,1972.0,2.75,раздельный,частично меблирована
3182,3-комнатная квартира,6.0,130.0,18.0,Жастар Mag,монолитный,2007.0,-999.0,2 с/у и более,частично меблирована
1054,2-комнатная квартира,4.0,50.0,12.0,Varlamova,монолитный,2018.0,3.0,MISSING,MISSING
5829,1-комнатная квартира,3.0,40.0,9.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
3771,2-комнатная квартира,5.0,62.0,9.0,MISSING,MISSING,1978.0,-999.0,раздельный,частично меблирована
5406,2-комнатная квартира,3.0,57.0,3.0,MISSING,кирпичный,1956.0,3.5,MISSING,полностью меблирована
4066,2-комнатная квартира,5.0,60.0,9.0,MISSING,MISSING,1986.0,-999.0,раздельный,полностью меблирована
4640,2-комнатная квартира,3.0,42.0,5.0,MISSING,MISSING,1975.0,-999.0,совмещенный,частично меблирована
59,3-комнатная квартира,2.0,60.0,5.0,MISSING,MISSING,1980.0,2.6,раздельный,частично меблирована
5633,2-комнатная квартира,2.0,45.0,4.0,MISSING,MISSING,1971.0,-999.0,совмещенный,полностью меблирована
619,3-комнатная квартира,4.0,61.0,4.0,MISSING,MISSING,1971.0,5.0,раздельный,частично меблирована
1407,3-комнатная квартира,4.0,91.6,12.0,Панорама,монолитный,2016.0,2.7,раздельный,пустая
784,3-комнатная квартира,5.0,120.0,18.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,раздельный,полностью меблирована
4340,2-комнатная квартира,2.0,50.0,3.0,MISSING,MISSING,1958.0,3.2,раздельный,пустая
494,2-комнатная квартира,1.0,47.0,5.0,MISSING,MISSING,1983.0,-999.0,MISSING,MISSING
3201,1-комнатная квартира,7.0,38.0,12.0,Акварель,монолитный,2018.0,2.74,совмещенный,полностью меблирована
