index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1184,1-комнатная квартира,3.0,32.1,5.0,MISSING,MISSING,1988.0,2.5,совмещенный,частично меблирована
422,4-комнатная квартира,4.0,85.0,5.0,MISSING,MISSING,1985.0,2.7,раздельный,частично меблирована
103,1-комнатная квартира,2.0,35.0,5.0,MISSING,MISSING,1987.0,-999.0,совмещенный,полностью меблирована
497,3-комнатная квартира,2.0,60.0,4.0,MISSING,MISSING,1966.0,-999.0,MISSING,MISSING
1134,3-комнатная квартира,1.0,66.0,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,MISSING
1282,2-комнатная квартира,4.0,54.3,5.0,MISSING,MISSING,1983.0,2.8,раздельный,частично меблирована
907,3-комнатная квартира,2.0,65.0,5.0,MISSING,MISSING,1986.0,2.8,раздельный,частично меблирована
1592,3-комнатная квартира,1.0,75.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,раздельный,частично меблирована
216,1-комнатная квартира,4.0,41.0,5.0,MISSING,MISSING,1987.0,2.7,раздельный,MISSING
306,2-комнатная квартира,-999.0,65.0,-999.0,MISSING,MISSING,1990.0,-999.0,раздельный,частично меблирована
845,3-комнатная квартира,1.0,58.0,3.0,MISSING,панельный,1981.0,2.5,раздельный,MISSING
784,2-комнатная квартира,1.0,45.0,2.0,MISSING,MISSING,1960.0,2.0,раздельный,MISSING
745,1-комнатная квартира,3.0,36.0,5.0,MISSING,MISSING,1987.0,2.8,MISSING,частично меблирована
1364,3-комнатная квартира,1.0,66.0,3.0,MISSING,MISSING,1984.0,-999.0,совмещенный,MISSING
322,2-комнатная квартира,1.0,30.2,2.0,MISSING,MISSING,1960.0,-999.0,MISSING,MISSING
831,2-комнатная квартира,2.0,45.0,3.0,MISSING,MISSING,1983.0,-999.0,совмещенный,полностью меблирована
518,2-комнатная квартира,4.0,46.0,6.0,MISSING,MISSING,1993.0,2.8,совмещенный,частично меблирована
1664,2-комнатная квартира,3.0,45.0,5.0,MISSING,MISSING,1987.0,-999.0,раздельный,MISSING
471,1-комнатная квартира,3.0,40.0,5.0,MISSING,MISSING,1982.0,-999.0,MISSING,MISSING
1638,1-комнатная квартира,4.0,33.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
1392,1-комнатная квартира,1.0,47.0,5.0,MISSING,MISSING,1983.0,-999.0,MISSING,MISSING
1347,1-комнатная квартира,5.0,39.7,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,пустая
529,1-комнатная квартира,1.0,17.0,2.0,MISSING,MISSING,-999.0,3.0,совмещенный,полностью меблирована
489,3-комнатная квартира,1.0,67.7,5.0,MISSING,MISSING,1989.0,2.6,раздельный,частично меблирована
538,1-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1983.0,2.8,совмещенный,частично меблирована
1153,2-комнатная квартира,5.0,65.0,6.0,MISSING,MISSING,2008.0,-999.0,MISSING,MISSING
557,3-комнатная квартира,1.0,70.0,6.0,MISSING,MISSING,1991.0,2.75,раздельный,MISSING
1077,3-комнатная квартира,1.0,77.5,5.0,MISSING,MISSING,2006.0,2.8,раздельный,частично меблирована
446,2-комнатная квартира,2.0,45.0,3.0,MISSING,MISSING,1984.0,-999.0,совмещенный,полностью меблирована
486,3-комнатная квартира,2.0,60.0,5.0,MISSING,панельный,1986.0,2.5,совмещенный,полностью меблирована
36,1-комнатная квартира,1.0,40.0,7.0,MISSING,MISSING,2014.0,2.8,совмещенный,частично меблирована
1275,2-комнатная квартира,3.0,52.0,5.0,MISSING,MISSING,1985.0,2.8,совмещенный,MISSING
595,1-комнатная квартира,2.0,43.9,3.0,MISSING,MISSING,1975.0,2.5,раздельный,пустая
194,3-комнатная квартира,2.0,95.0,3.0,MISSING,MISSING,1986.0,-999.0,раздельный,частично меблирована
1495,2-комнатная квартира,4.0,36.0,4.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
413,3-комнатная квартира,6.0,105.0,6.0,MISSING,монолитный,2009.0,2.8,раздельный,частично меблирована
1628,3-комнатная квартира,4.0,65.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
1690,2-комнатная квартира,5.0,58.0,5.0,MISSING,монолитный,2007.0,2.8,раздельный,полностью меблирована
1441,2-комнатная квартира,2.0,46.9,5.0,MISSING,MISSING,1987.0,-999.0,совмещенный,частично меблирована
1369,3-комнатная квартира,1.0,96.0,5.0,MISSING,MISSING,1987.0,2.5,2 с/у и более,полностью меблирована
950,1-комнатная квартира,2.0,40.0,6.0,MISSING,монолитный,2011.0,3.0,совмещенный,частично меблирована
408,2-комнатная квартира,4.0,54.0,5.0,MISSING,MISSING,1985.0,2.8,раздельный,MISSING
833,2-комнатная квартира,5.0,58.0,5.0,MISSING,MISSING,1990.0,-999.0,раздельный,полностью меблирована
1145,3-комнатная квартира,3.0,67.1,3.0,MISSING,MISSING,1979.0,2.8,раздельный,частично меблирована
1012,1-комнатная квартира,2.0,33.5,5.0,MISSING,MISSING,1989.0,2.7,совмещенный,частично меблирована
1338,1-комнатная квартира,5.0,47.2,9.0,Максима на Райымбека,монолитный,2007.0,2.7,совмещенный,частично меблирована
1140,1-комнатная квартира,4.0,33.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
1217,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1988.0,-999.0,MISSING,частично меблирована
95,1-комнатная квартира,2.0,40.1,5.0,MISSING,MISSING,2008.0,2.8,совмещенный,полностью меблирована
1492,2-комнатная квартира,4.0,50.7,5.0,MISSING,MISSING,1991.0,2.8,MISSING,MISSING
891,1-комнатная квартира,3.0,31.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
589,1-комнатная квартира,1.0,19.0,4.0,MISSING,MISSING,1970.0,-999.0,MISSING,MISSING
65,2-комнатная квартира,4.0,61.6,5.0,MISSING,MISSING,2006.0,2.7,раздельный,частично меблирована
870,3-комнатная квартира,1.0,60.0,5.0,MISSING,MISSING,1982.0,-999.0,раздельный,MISSING
1000,2-комнатная квартира,4.0,44.0,5.0,MISSING,MISSING,1982.0,2.5,совмещенный,пустая
219,2-комнатная квартира,5.0,60.0,5.0,MISSING,MISSING,-999.0,2.9,MISSING,MISSING
97,1-комнатная квартира,9.0,40.0,9.0,MISSING,MISSING,2009.0,-999.0,совмещенный,частично меблирована
476,2-комнатная квартира,5.0,43.3,5.0,MISSING,MISSING,1966.0,-999.0,совмещенный,MISSING
664,2-комнатная квартира,7.0,58.69,9.0,Dragon City,монолитный,2021.0,2.8,MISSING,MISSING
1368,2-комнатная квартира,4.0,57.0,5.0,MISSING,MISSING,-999.0,2.6,MISSING,MISSING
401,1-комнатная квартира,6.0,47.9,9.0,MISSING,MISSING,2006.0,2.7,совмещенный,полностью меблирована
786,2-комнатная квартира,6.0,60.0,9.0,MISSING,монолитный,2015.0,3.0,совмещенный,полностью меблирована
1581,2-комнатная квартира,3.0,62.2,6.0,MISSING,монолитный,2008.0,2.8,MISSING,полностью меблирована
897,3-комнатная квартира,2.0,64.0,3.0,MISSING,MISSING,-999.0,2.6,раздельный,частично меблирована
808,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1982.0,-999.0,раздельный,MISSING
1499,1-комнатная квартира,3.0,35.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
311,3-комнатная квартира,1.0,66.0,3.0,MISSING,MISSING,1984.0,-999.0,совмещенный,MISSING
248,2-комнатная квартира,1.0,59.0,5.0,MISSING,MISSING,1991.0,2.7,MISSING,MISSING
1548,3-комнатная квартира,5.0,78.0,5.0,MISSING,MISSING,2006.0,2.8,раздельный,MISSING
1079,1-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1991.0,2.8,совмещенный,полностью меблирована
1699,3-комнатная квартира,5.0,67.0,5.0,MISSING,MISSING,1991.0,-999.0,раздельный,MISSING
165,1-комнатная квартира,1.0,39.1,6.0,MISSING,MISSING,2008.0,2.7,совмещенный,пустая
1342,2-комнатная квартира,1.0,65.0,6.0,MISSING,MISSING,2008.0,2.7,раздельный,MISSING
177,2-комнатная квартира,5.0,45.0,5.0,MISSING,MISSING,1987.0,2.8,совмещенный,MISSING
969,1-комнатная квартира,1.0,44.0,9.0,MISSING,MISSING,2006.0,-999.0,совмещенный,MISSING
90,1-комнатная квартира,1.0,20.0,1.0,MISSING,MISSING,1947.0,3.0,совмещенный,полностью меблирована
933,2-комнатная квартира,2.0,60.9,3.0,MISSING,MISSING,1986.0,2.65,2 с/у и более,частично меблирована
1561,1-комнатная квартира,5.0,33.3,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,частично меблирована
1661,4-комнатная квартира,4.0,75.0,5.0,MISSING,MISSING,-999.0,-999.0,раздельный,пустая
931,1-комнатная квартира,1.0,30.9,2.0,MISSING,MISSING,1985.0,3.0,совмещенный,MISSING
210,1-комнатная квартира,-999.0,32.0,-999.0,MISSING,MISSING,2009.0,2.75,совмещенный,пустая
1464,3-комнатная квартира,6.0,106.0,6.0,MISSING,MISSING,2008.0,2.8,раздельный,полностью меблирована
683,1-комнатная квартира,2.0,34.0,5.0,MISSING,MISSING,1991.0,2.8,совмещенный,полностью меблирована
1706,2-комнатная квартира,6.0,65.0,6.0,MISSING,MISSING,2008.0,2.7,раздельный,полностью меблирована
626,1-комнатная квартира,1.0,41.0,5.0,MISSING,MISSING,2006.0,3.0,совмещенный,MISSING
143,1-комнатная квартира,4.0,40.9,5.0,MISSING,MISSING,1992.0,2.8,раздельный,частично меблирована
736,4-комнатная квартира,4.0,82.1,5.0,MISSING,MISSING,1988.0,2.0,раздельный,частично меблирована
1425,2-комнатная квартира,2.0,65.0,6.0,MISSING,MISSING,2008.0,2.7,раздельный,полностью меблирована
1058,1-комнатная квартира,2.0,38.0,9.0,MISSING,MISSING,2007.0,2.8,совмещенный,частично меблирована
503,1-комнатная квартира,2.0,40.0,5.0,MISSING,MISSING,1989.0,2.8,раздельный,MISSING
48,2-комнатная квартира,5.0,61.0,5.0,MISSING,MISSING,2006.0,2.8,раздельный,MISSING
239,2-комнатная квартира,6.0,64.0,6.0,MISSING,MISSING,2004.0,2.8,раздельный,полностью меблирована
569,1-комнатная квартира,1.0,44.0,9.0,Максима на Райымбека,монолитный,2005.0,2.7,совмещенный,частично меблирована
271,2-комнатная квартира,1.0,45.0,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,MISSING
158,2-комнатная квартира,2.0,42.0,2.0,MISSING,MISSING,-999.0,-999.0,раздельный,MISSING
1601,1-комнатная квартира,4.0,39.0,6.0,MISSING,MISSING,2008.0,2.7,совмещенный,MISSING
582,3-комнатная квартира,2.0,93.3,3.0,MISSING,MISSING,1974.0,2.7,раздельный,частично меблирована
328,3-комнатная квартира,3.0,65.0,4.0,MISSING,MISSING,1972.0,2.6,раздельный,частично меблирована
394,3-комнатная квартира,2.0,88.5,6.0,MISSING,MISSING,2019.0,-999.0,MISSING,MISSING
1286,3-комнатная квартира,3.0,65.0,5.0,MISSING,MISSING,1984.0,2.8,раздельный,MISSING
170,1-комнатная квартира,5.0,33.0,5.0,MISSING,панельный,1987.0,2.9,совмещенный,MISSING
220,1-комнатная квартира,4.0,39.0,5.0,MISSING,MISSING,2010.0,-999.0,совмещенный,MISSING
102,1-комнатная квартира,2.0,33.6,5.0,MISSING,MISSING,1989.0,-999.0,совмещенный,полностью меблирована
1563,1-комнатная квартира,2.0,37.0,5.0,MISSING,MISSING,1987.0,-999.0,совмещенный,частично меблирована
974,3-комнатная квартира,3.0,70.0,5.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
56,1-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1986.0,-999.0,совмещенный,MISSING
1547,3-комнатная квартира,4.0,77.5,5.0,MISSING,MISSING,2007.0,2.8,раздельный,MISSING
181,4-комнатная квартира,2.0,73.3,5.0,MISSING,панельный,1988.0,-999.0,раздельный,частично меблирована
923,3-комнатная квартира,4.0,75.0,6.0,MISSING,MISSING,2009.0,-999.0,раздельный,полностью меблирована
273,1-комнатная квартира,5.0,42.3,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,MISSING
596,3-комнатная квартира,5.0,67.0,5.0,MISSING,MISSING,1988.0,2.8,раздельный,частично меблирована
600,1-комнатная квартира,3.0,39.9,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,MISSING
955,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1991.0,-999.0,MISSING,MISSING
182,3-комнатная квартира,4.0,58.6,5.0,MISSING,MISSING,1985.0,2.7,совмещенный,частично меблирована
454,2-комнатная квартира,4.0,65.5,6.0,MISSING,MISSING,2009.0,2.7,раздельный,полностью меблирована
39,2-комнатная квартира,3.0,41.9,3.0,MISSING,MISSING,1977.0,2.5,совмещенный,полностью меблирована
805,1-комнатная квартира,2.0,39.0,5.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
1243,3-комнатная квартира,1.0,69.0,5.0,MISSING,MISSING,1991.0,2.7,раздельный,MISSING
174,3-комнатная квартира,6.0,107.0,6.0,Кокжиек,монолитный,2008.0,2.7,раздельный,частично меблирована
957,1-комнатная квартира,3.0,18.0,4.0,MISSING,MISSING,1973.0,2.5,раздельный,частично меблирована
135,3-комнатная квартира,2.0,90.0,5.0,MISSING,MISSING,2019.0,-999.0,MISSING,MISSING
1361,3-комнатная квартира,6.0,105.0,6.0,MISSING,монолитный,2009.0,2.8,раздельный,полностью меблирована
272,1-комнатная квартира,1.0,43.5,9.0,MISSING,MISSING,2018.0,2.8,совмещенный,MISSING
1569,1-комнатная квартира,3.0,18.0,4.0,MISSING,MISSING,1972.0,2.8,MISSING,MISSING
1120,2-комнатная квартира,1.0,67.0,5.0,MISSING,MISSING,2004.0,2.8,раздельный,частично меблирована
894,2-комнатная квартира,3.0,59.1,5.0,MISSING,MISSING,1986.0,2.8,раздельный,полностью меблирована
1082,1-комнатная квартира,1.0,43.5,9.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
1600,2-комнатная квартира,1.0,45.0,2.0,MISSING,MISSING,-999.0,2.8,совмещенный,частично меблирована
63,3-комнатная квартира,1.0,78.0,5.0,MISSING,MISSING,2005.0,2.8,раздельный,полностью меблирована
1415,3-комнатная квартира,3.0,86.2,6.0,Айна,монолитный,2019.0,2.8,раздельный,MISSING
1424,2-комнатная квартира,3.0,54.0,4.0,MISSING,MISSING,1975.0,-999.0,совмещенный,частично меблирована
1068,3-комнатная квартира,1.0,64.0,5.0,MISSING,MISSING,1995.0,2.8,раздельный,частично меблирована
1496,2-комнатная квартира,5.0,55.0,5.0,MISSING,панельный,1990.0,-999.0,раздельный,MISSING
1384,2-комнатная квартира,3.0,50.0,5.0,MISSING,MISSING,1987.0,-999.0,раздельный,MISSING
469,4-комнатная квартира,6.0,116.0,6.0,MISSING,MISSING,2009.0,2.9,раздельный,полностью меблирована
389,1-комнатная квартира,5.0,37.0,5.0,MISSING,MISSING,1987.0,2.7,совмещенный,полностью меблирована
104,2-комнатная квартира,3.0,50.3,5.0,MISSING,MISSING,1987.0,-999.0,раздельный,частично меблирована
1296,3-комнатная квартира,1.0,77.0,5.0,MISSING,MISSING,2006.0,-999.0,раздельный,частично меблирована
1114,1-комнатная квартира,2.0,35.5,6.0,MISSING,MISSING,2012.0,-999.0,совмещенный,частично меблирована
202,2-комнатная квартира,4.0,61.0,6.0,MISSING,MISSING,2012.0,2.8,раздельный,частично меблирована
550,1-комнатная квартира,6.0,41.0,6.0,MISSING,MISSING,2008.0,2.7,совмещенный,пустая
329,3-комнатная квартира,1.0,68.0,5.0,MISSING,MISSING,-999.0,2.7,MISSING,MISSING
533,2-комнатная квартира,2.0,58.0,5.0,MISSING,MISSING,2012.0,2.7,раздельный,MISSING
106,1-комнатная квартира,1.0,45.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,MISSING,MISSING
1543,4-комнатная квартира,3.0,83.4,5.0,MISSING,MISSING,1988.0,-999.0,раздельный,MISSING
1022,4-комнатная квартира,5.0,92.0,5.0,MISSING,MISSING,1991.0,-999.0,раздельный,полностью меблирована
1376,1-комнатная квартира,2.0,40.0,6.0,MISSING,MISSING,2008.0,-999.0,совмещенный,MISSING
1136,3-комнатная квартира,3.0,64.0,5.0,MISSING,MISSING,1984.0,2.5,совмещенный,MISSING
1408,3-комнатная квартира,3.0,55.6,5.0,MISSING,MISSING,1984.0,-999.0,MISSING,MISSING
531,1-комнатная квартира,3.0,14.3,3.0,MISSING,MISSING,1963.0,-999.0,совмещенный,частично меблирована
33,2-комнатная квартира,3.0,66.0,5.0,MISSING,MISSING,2006.0,2.7,раздельный,частично меблирована
1115,4-комнатная квартира,5.0,82.5,5.0,MISSING,MISSING,1988.0,2.6,раздельный,частично меблирована
763,3-комнатная квартира,3.0,90.0,3.0,MISSING,MISSING,1974.0,2.85,раздельный,частично меблирована
1520,2-комнатная квартира,5.0,43.3,5.0,MISSING,MISSING,-999.0,2.8,совмещенный,полностью меблирована
885,3-комнатная квартира,-999.0,60.0,-999.0,MISSING,MISSING,1986.0,-999.0,раздельный,MISSING
494,3-комнатная квартира,1.0,65.2,5.0,MISSING,MISSING,1985.0,2.5,раздельный,полностью меблирована
647,3-комнатная квартира,1.0,70.0,2.0,MISSING,MISSING,-999.0,2.7,совмещенный,частично меблирована
1501,2-комнатная квартира,1.0,44.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,частично меблирована
610,3-комнатная квартира,2.0,55.0,2.0,MISSING,MISSING,-999.0,2.7,совмещенный,частично меблирована
1232,2-комнатная квартира,5.0,49.0,5.0,MISSING,MISSING,1992.0,2.8,раздельный,пустая
1676,2-комнатная квартира,8.0,68.2,9.0,MISSING,MISSING,2007.0,-999.0,раздельный,частично меблирована
1253,2-комнатная квартира,1.0,41.0,2.0,MISSING,MISSING,1971.0,2.7,совмещенный,полностью меблирована
1589,1-комнатная квартира,3.0,30.0,4.0,MISSING,MISSING,2013.0,2.7,совмещенный,MISSING
334,4-комнатная квартира,2.0,83.9,5.0,MISSING,MISSING,1989.0,2.7,раздельный,частично меблирована
1697,3-комнатная квартира,8.0,74.2,8.0,MISSING,MISSING,2009.0,2.8,совмещенный,полностью меблирована
1010,1-комнатная квартира,1.0,27.2,5.0,MISSING,MISSING,2013.0,-999.0,совмещенный,MISSING
1143,2-комнатная квартира,3.0,52.7,5.0,MISSING,MISSING,1997.0,-999.0,MISSING,MISSING
1555,2-комнатная квартира,1.0,62.0,6.0,MISSING,MISSING,2010.0,-999.0,раздельный,MISSING
1274,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1988.0,-999.0,раздельный,полностью меблирована
637,1-комнатная квартира,2.0,40.3,5.0,MISSING,MISSING,1987.0,2.8,совмещенный,частично меблирована
426,3-комнатная квартира,-999.0,80.0,-999.0,MISSING,MISSING,-999.0,-999.0,раздельный,MISSING
701,2-комнатная квартира,2.0,44.3,10.0,MISSING,MISSING,2022.0,2.8,совмещенный,пустая
1684,1-комнатная квартира,1.0,43.0,5.0,MISSING,MISSING,2006.0,2.8,раздельный,полностью меблирована
1665,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1983.0,2.8,раздельный,частично меблирована
1538,3-комнатная квартира,3.0,61.0,4.0,MISSING,MISSING,1968.0,2.8,совмещенный,пустая
590,1-комнатная квартира,1.0,33.0,4.0,MISSING,MISSING,1982.0,-999.0,MISSING,MISSING
1017,4-комнатная квартира,4.0,84.0,5.0,MISSING,MISSING,1988.0,2.54,раздельный,MISSING
1353,2-комнатная квартира,5.0,44.6,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,пустая
1005,3-комнатная квартира,6.0,92.6,9.0,MISSING,MISSING,2006.0,-999.0,раздельный,частично меблирована
743,3-комнатная квартира,5.0,65.0,6.0,MISSING,MISSING,-999.0,3.2,раздельный,полностью меблирована
895,2-комнатная квартира,2.0,65.0,5.0,MISSING,MISSING,2008.0,2.7,раздельный,полностью меблирована
1119,1-комнатная квартира,4.0,48.0,5.0,MISSING,MISSING,-999.0,-999.0,MISSING,частично меблирована
1704,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1988.0,-999.0,раздельный,частично меблирована
463,2-комнатная квартира,4.0,55.0,9.0,MISSING,MISSING,2015.0,3.0,совмещенный,частично меблирована
339,2-комнатная квартира,5.0,51.0,5.0,MISSING,панельный,1987.0,2.5,раздельный,частично меблирована
191,2-комнатная квартира,5.0,52.0,5.0,MISSING,MISSING,1989.0,2.8,раздельный,частично меблирована
1302,2-комнатная квартира,1.0,42.9,5.0,MISSING,MISSING,1982.0,-999.0,совмещенный,MISSING
354,1-комнатная квартира,4.0,33.3,5.0,MISSING,MISSING,1989.0,3.0,совмещенный,частично меблирована
1317,2-комнатная квартира,1.0,39.0,2.0,MISSING,MISSING,1972.0,2.8,совмещенный,MISSING
914,3-комнатная квартира,-999.0,120.0,-999.0,MISSING,MISSING,1986.0,3.0,2 с/у и более,частично меблирована
1060,2-комнатная квартира,6.0,65.0,6.0,MISSING,MISSING,2008.0,-999.0,раздельный,MISSING
682,1-комнатная квартира,3.0,31.0,5.0,MISSING,MISSING,1985.0,2.6,MISSING,MISSING
729,1-комнатная квартира,2.0,42.0,3.0,MISSING,MISSING,1985.0,2.7,совмещенный,MISSING
1,1-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,частично меблирована
1380,2-комнатная квартира,1.0,54.0,5.0,MISSING,MISSING,1995.0,2.8,раздельный,MISSING
1214,3-комнатная квартира,5.0,64.5,5.0,MISSING,MISSING,1983.0,-999.0,раздельный,частично меблирована
1281,2-комнатная квартира,1.0,71.6,3.0,MISSING,MISSING,1973.0,2.7,раздельный,частично меблирована
837,1-комнатная квартира,5.0,42.0,5.0,MISSING,MISSING,1987.0,-999.0,совмещенный,частично меблирована
1577,2-комнатная квартира,1.0,63.0,6.0,MISSING,MISSING,2009.0,2.8,раздельный,частично меблирована
704,3-комнатная квартира,4.0,85.0,5.0,MISSING,MISSING,1988.0,3.0,раздельный,MISSING
976,1-комнатная квартира,1.0,14.0,1.0,MISSING,MISSING,1985.0,-999.0,MISSING,полностью меблирована
259,3-комнатная квартира,5.0,66.0,5.0,MISSING,MISSING,1982.0,-999.0,раздельный,частично меблирована
1254,2-комнатная квартира,5.0,44.0,5.0,MISSING,MISSING,1983.0,2.5,раздельный,пустая
411,1-комнатная квартира,1.0,33.8,5.0,MISSING,MISSING,1989.0,-999.0,совмещенный,MISSING
1181,2-комнатная квартира,2.0,50.0,5.0,MISSING,MISSING,1988.0,-999.0,MISSING,MISSING
605,2-комнатная квартира,1.0,46.0,2.0,MISSING,MISSING,1960.0,3.0,совмещенный,MISSING
676,1-комнатная квартира,2.0,35.0,5.0,MISSING,MISSING,1987.0,-999.0,совмещенный,пустая
451,3-комнатная квартира,1.0,75.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,раздельный,частично меблирована
1178,2-комнатная квартира,1.0,65.0,6.0,MISSING,MISSING,2010.0,-999.0,MISSING,MISSING
112,2-комнатная квартира,3.0,61.5,5.0,MISSING,MISSING,2009.0,-999.0,раздельный,частично меблирована
159,1-комнатная квартира,5.0,33.0,5.0,MISSING,MISSING,1987.0,2.7,совмещенный,частично меблирована
834,2-комнатная квартира,9.0,55.0,12.0,MISSING,MISSING,2015.0,-999.0,раздельный,MISSING
371,3-комнатная квартира,1.0,50.4,2.0,MISSING,MISSING,1954.0,2.7,совмещенный,частично меблирована
292,3-комнатная квартира,1.0,65.0,5.0,MISSING,MISSING,1983.0,2.8,совмещенный,частично меблирована
1325,1-комнатная квартира,3.0,40.0,6.0,Кокжиек,монолитный,2010.0,2.7,раздельный,частично меблирована
1658,3-комнатная квартира,1.0,56.8,2.0,MISSING,MISSING,1972.0,-999.0,раздельный,MISSING
501,3-комнатная квартира,1.0,78.0,5.0,MISSING,MISSING,2006.0,-999.0,раздельный,полностью меблирована
619,3-комнатная квартира,4.0,75.0,6.0,MISSING,MISSING,2009.0,-999.0,раздельный,частично меблирована
677,2-комнатная квартира,5.0,62.4,6.0,Айна,монолитный,2020.0,2.8,раздельный,MISSING
1652,1-комнатная квартира,3.0,36.0,5.0,MISSING,MISSING,1988.0,-999.0,совмещенный,MISSING
374,1-комнатная квартира,3.0,46.8,3.0,MISSING,кирпичный,1986.0,2.7,совмещенный,MISSING
320,1-комнатная квартира,2.0,28.0,2.0,MISSING,MISSING,1960.0,2.8,совмещенный,частично меблирована
1456,1-комнатная квартира,3.0,34.0,5.0,MISSING,MISSING,-999.0,2.7,совмещенный,частично меблирована
1513,2-комнатная квартира,1.0,51.0,3.0,MISSING,MISSING,1977.0,2.7,раздельный,частично меблирована
929,3-комнатная квартира,2.0,57.1,5.0,MISSING,панельный,1992.0,3.0,совмещенный,частично меблирована
110,2-комнатная квартира,1.0,63.0,6.0,MISSING,MISSING,2009.0,-999.0,раздельный,частично меблирована
1190,2-комнатная квартира,4.0,51.0,5.0,MISSING,MISSING,1989.0,-999.0,раздельный,частично меблирована
13,4-комнатная квартира,5.0,88.1,5.0,MISSING,MISSING,1990.0,2.8,раздельный,MISSING
520,1-комнатная квартира,5.0,44.0,5.0,MISSING,MISSING,2006.0,2.8,совмещенный,пустая
851,2-комнатная квартира,9.0,70.3,9.0,MISSING,MISSING,2005.0,2.85,раздельный,частично меблирована
1308,2-комнатная квартира,1.0,42.0,2.0,MISSING,MISSING,-999.0,2.8,совмещенный,частично меблирована
376,2-комнатная квартира,1.0,45.0,5.0,MISSING,MISSING,1983.0,2.5,раздельный,MISSING
1324,3-комнатная квартира,2.0,65.1,2.0,MISSING,MISSING,1990.0,2.8,раздельный,полностью меблирована
527,3-комнатная квартира,3.0,79.0,5.0,MISSING,MISSING,2007.0,2.8,раздельный,частично меблирована
653,2-комнатная квартира,2.0,65.0,10.0,Айнабулак,MISSING,2020.0,2.8,MISSING,MISSING
332,2-комнатная квартира,1.0,62.2,6.0,MISSING,панельный,2009.0,2.5,раздельный,частично меблирована
537,6-комнатная квартира,3.0,150.0,4.0,MISSING,MISSING,1986.0,-999.0,2 с/у и более,полностью меблирована
1211,1-комнатная квартира,3.0,32.0,5.0,MISSING,MISSING,1982.0,-999.0,совмещенный,MISSING
1031,1-комнатная квартира,5.0,40.0,5.0,MISSING,MISSING,-999.0,-999.0,совмещенный,MISSING
1195,2-комнатная квартира,3.0,61.0,6.0,MISSING,MISSING,2008.0,2.6,раздельный,полностью меблирована
287,3-комнатная квартира,3.0,83.9,3.0,MISSING,MISSING,1985.0,-999.0,MISSING,MISSING
1477,2-комнатная квартира,3.0,61.5,5.0,MISSING,MISSING,2009.0,2.7,раздельный,MISSING
1076,3-комнатная квартира,1.0,69.0,5.0,MISSING,MISSING,1988.0,-999.0,раздельный,пустая
545,2-комнатная квартира,1.0,54.0,5.0,MISSING,MISSING,1995.0,-999.0,раздельный,частично меблирована
959,1-комнатная квартира,2.0,32.0,4.0,MISSING,MISSING,2010.0,3.5,совмещенный,MISSING
350,3-комнатная квартира,6.0,70.8,6.0,MISSING,MISSING,1994.0,2.8,раздельный,пустая
1574,2-комнатная квартира,3.0,59.4,5.0,MISSING,MISSING,1996.0,-999.0,MISSING,MISSING
978,2-комнатная квартира,4.0,45.3,5.0,MISSING,MISSING,1984.0,-999.0,раздельный,MISSING
715,3-комнатная квартира,8.0,74.0,10.0,Максима на Райымбека,MISSING,2007.0,2.8,раздельный,пустая
730,2-комнатная квартира,2.0,59.4,2.0,MISSING,MISSING,1978.0,2.8,раздельный,MISSING
753,3-комнатная квартира,3.0,68.3,3.0,MISSING,MISSING,1985.0,-999.0,раздельный,MISSING
