index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
601,2-комнатная квартира,1.0,44.9,3.0,MISSING,MISSING,1965,2.7,совмещенный,частично меблирована
591,3-комнатная квартира,6.0,77.0,9.0,MISSING,MISSING,2016,-999.0,раздельный,частично меблирована
1190,2-комнатная квартира,9.0,63.4,9.0,MISSING,MISSING,2015,2.8,раздельный,частично меблирована
428,1-комнатная квартира,3.0,37.0,5.0,MISSING,MISSING,1987,-999.0,совмещенный,MISSING
240,2-комнатная квартира,2.0,39.0,2.0,MISSING,MISSING,MISSING,-999.0,совмещенный,MISSING
900,2-комнатная квартира,1.0,39.0,3.0,MISSING,MISSING,1970,2.9,совмещенный,полностью меблирована
142,3-комнатная квартира,2.0,71.4,5.0,MISSING,MISSING,2002,2.7,раздельный,полностью меблирована
270,2-комнатная квартира,12.0,50.0,13.0,Varlamova,монолитный,2017,3.0,2 с/у и более,пустая
960,1-комнатная квартира,1.0,37.0,3.0,MISSING,MISSING,1961,3.0,раздельный,частично меблирована
354,2-комнатная квартира,2.0,60.0,5.0,MISSING,MISSING,MISSING,-999.0,раздельный,полностью меблирована
24,2-комнатная квартира,2.0,45.1,3.0,MISSING,MISSING,1965,2.5,совмещенный,частично меблирована
1316,1-комнатная квартира,9.0,43.0,9.0,MISSING,MISSING,2014,2.8,совмещенный,полностью меблирована
269,2-комнатная квартира,2.0,35.0,2.0,MISSING,MISSING,1970,2.7,совмещенный,частично меблирована
1086,2-комнатная квартира,2.0,52.7,5.0,MISSING,MISSING,1990,2.8,раздельный,частично меблирована
176,1-комнатная квартира,5.0,39.0,9.0,PARASAT,монолитный,2020,2.75,MISSING,MISSING
1061,1-комнатная квартира,1.0,40.0,5.0,MISSING,MISSING,2017,2.7,совмещенный,частично меблирована
568,2-комнатная квартира,7.0,68.8,9.0,MISSING,монолитный,2008,2.7,раздельный,частично меблирована
763,1-комнатная квартира,2.0,35.0,5.0,MISSING,MISSING,1997,2.7,совмещенный,частично меблирована
346,2-комнатная квартира,2.0,36.1,2.0,MISSING,MISSING,1961,-999.0,совмещенный,частично меблирована
440,1-комнатная квартира,1.0,17.8,2.0,MISSING,MISSING,MISSING,2.8,совмещенный,пустая
672,3-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,1985,3.0,раздельный,частично меблирована
122,3-комнатная квартира,6.0,77.0,9.0,MISSING,MISSING,2016,-999.0,раздельный,частично меблирована
259,1-комнатная квартира,1.0,44.0,9.0,MISSING,монолитный,2016,-999.0,совмещенный,пустая
865,2-комнатная квартира,3.0,43.8,3.0,MISSING,MISSING,1965,-999.0,совмещенный,пустая
1374,2-комнатная квартира,1.0,44.5,2.0,MISSING,MISSING,MISSING,2.75,совмещенный,MISSING
1005,2-комнатная квартира,1.0,40.0,2.0,MISSING,MISSING,MISSING,2.5,совмещенный,полностью меблирована
940,3-комнатная квартира,5.0,76.0,5.0,MISSING,MISSING,2018,2.8,раздельный,MISSING
1077,1-комнатная квартира,2.0,45.2,9.0,MISSING,панельный,2017,2.8,совмещенный,частично меблирована
1345,3-комнатная квартира,4.0,85.0,9.0,MISSING,MISSING,2017,-999.0,2 с/у и более,MISSING
15,1-комнатная квартира,2.0,44.0,5.0,MISSING,MISSING,MISSING,2.8,совмещенный,MISSING
1354,3-комнатная квартира,3.0,63.0,4.0,MISSING,кирпичный,1972,-999.0,раздельный,частично меблирована
501,2-комнатная квартира,2.0,45.0,4.0,MISSING,MISSING,MISSING,2.5,раздельный,полностью меблирована
1376,2-комнатная квартира,3.0,41.0,3.0,MISSING,MISSING,1969,-999.0,совмещенный,MISSING
230,2-комнатная квартира,1.0,50.6,5.0,MISSING,MISSING,1985,2.7,раздельный,MISSING
341,3-комнатная квартира,2.0,80.0,5.0,MISSING,MISSING,1994,-999.0,раздельный,полностью меблирована
942,1-комнатная квартира,5.0,45.0,5.0,MISSING,монолитный,2017,3.0,совмещенный,частично меблирована
327,1-комнатная квартира,2.0,37.0,5.0,MISSING,MISSING,1987,2.8,совмещенный,полностью меблирована
138,2-комнатная квартира,2.0,41.3,2.0,MISSING,MISSING,MISSING,2.8,совмещенный,MISSING
1131,1-комнатная квартира,7.0,44.0,9.0,MISSING,MISSING,2016,-999.0,совмещенный,частично меблирована
724,2-комнатная квартира,2.0,57.0,5.0,MISSING,MISSING,1987,-999.0,раздельный,полностью меблирована
46,2-комнатная квартира,2.0,59.5,5.0,MISSING,MISSING,MISSING,2.2,совмещенный,MISSING
334,1-комнатная квартира,2.0,38.9,6.0,MISSING,MISSING,2008,2.8,совмещенный,частично меблирована
881,1-комнатная квартира,5.0,28.3,10.0,Теремки,монолитный,2021,-999.0,MISSING,MISSING
398,1-комнатная квартира,1.0,32.9,3.0,MISSING,MISSING,1983,2.7,совмещенный,частично меблирована
7,3-комнатная квартира,-999.0,66.6,-999.0,Gres Park,MISSING,"3 этажа, 2021",2.75,совмещенный,MISSING
162,1-комнатная квартира,2.0,19.0,2.0,MISSING,MISSING,1968,2.8,MISSING,пустая
510,2-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1989,2.8,раздельный,пустая
906,2-комнатная квартира,6.0,52.0,10.0,Теремки,монолитный,2022,2.8,совмещенный,пустая
135,2-комнатная квартира,1.0,40.0,3.0,MISSING,MISSING,1960,3.0,совмещенный,частично меблирована
384,1-комнатная квартира,5.0,47.3,9.0,Теремки,монолитный,2021,2.7,MISSING,MISSING
227,2-комнатная квартира,1.0,48.0,2.0,MISSING,MISSING,1954,-999.0,совмещенный,полностью меблирована
1329,3-комнатная квартира,4.0,86.0,5.0,MISSING,MISSING,1993,2.9,раздельный,частично меблирована
357,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1988,-999.0,раздельный,частично меблирована
1120,2-комнатная квартира,5.0,52.0,5.0,MISSING,MISSING,MISSING,3.0,раздельный,MISSING
437,2-комнатная квартира,2.0,54.5,5.0,MISSING,MISSING,2015,2.7,совмещенный,полностью меблирована
449,2-комнатная квартира,2.0,37.6,2.0,MISSING,MISSING,1970,2.7,совмещенный,MISSING
133,3-комнатная квартира,1.0,53.0,3.0,MISSING,MISSING,1961,2.5,совмещенный,частично меблирована
1029,1-комнатная квартира,1.0,20.0,6.0,MISSING,MISSING,MISSING,2.8,раздельный,полностью меблирована
1342,3-комнатная квартира,1.0,85.1,9.0,MISSING,MISSING,2016,2.8,раздельный,частично меблирована
622,3-комнатная квартира,1.0,45.0,2.0,MISSING,MISSING,1962,-999.0,совмещенный,MISSING
85,3-комнатная квартира,3.0,57.3,3.0,MISSING,MISSING,1965,-999.0,MISSING,MISSING
694,1-комнатная квартира,1.0,32.5,2.0,MISSING,MISSING,1958,3.0,совмещенный,частично меблирована
1396,2-комнатная квартира,1.0,51.6,5.0,MISSING,MISSING,1987,2.5,раздельный,частично меблирована
759,3-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,1992,-999.0,MISSING,MISSING
944,3-комнатная квартира,1.0,63.0,2.0,MISSING,MISSING,1962,3.0,совмещенный,частично меблирована
956,3-комнатная квартира,5.0,71.5,9.0,MISSING,MISSING,MISSING,2.8,MISSING,MISSING
242,3-комнатная квартира,6.0,70.0,6.0,MISSING,монолитный,2008,-999.0,раздельный,MISSING
579,2-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,2017,-999.0,раздельный,частично меблирована
1285,2-комнатная квартира,1.0,53.0,5.0,MISSING,MISSING,2013,2.65,раздельный,пустая
1111,1-комнатная квартира,4.0,33.0,5.0,MISSING,MISSING,1988,2.8,совмещенный,MISSING
1302,2-комнатная квартира,5.0,52.0,5.0,MISSING,MISSING,1995,2.75,раздельный,пустая
776,2-комнатная квартира,1.0,36.0,2.0,MISSING,MISSING,1961,-999.0,совмещенный,MISSING
575,2-комнатная квартира,7.0,65.57,10.0,MISSING,MISSING,2017,2.8,совмещенный,пустая
605,2-комнатная квартира,3.0,51.0,5.0,MISSING,MISSING,1985,2.7,раздельный,полностью меблирована
258,3-комнатная квартира,6.0,81.6,6.0,MISSING,MISSING,MISSING,3.0,MISSING,MISSING
226,3-комнатная квартира,3.0,57.9,3.0,MISSING,MISSING,1965,2.57,раздельный,полностью меблирована
903,2-комнатная квартира,2.0,65.0,6.0,MISSING,MISSING,2016,2.7,раздельный,полностью меблирована
424,2-комнатная квартира,5.0,50.8,5.0,MISSING,MISSING,1983,2.8,раздельный,MISSING
144,1-комнатная квартира,1.0,17.0,3.0,MISSING,MISSING,MISSING,-999.0,раздельный,частично меблирована
749,1-комнатная квартира,3.0,31.1,5.0,MISSING,MISSING,1985,2.5,совмещенный,полностью меблирована
739,2-комнатная квартира,1.0,50.0,3.0,MISSING,MISSING,1987,2.7,раздельный,MISSING
882,2-комнатная квартира,5.0,50.0,5.0,MISSING,MISSING,1981,2.54,раздельный,полностью меблирована
1182,3-комнатная квартира,6.0,108.0,6.0,MISSING,MISSING,2008,2.6,раздельный,полностью меблирована
1122,3-комнатная квартира,2.0,45.0,2.0,MISSING,MISSING,MISSING,2.5,совмещенный,полностью меблирована
584,1-комнатная квартира,1.0,40.0,8.0,MISSING,MISSING,2010,2.7,совмещенный,полностью меблирована
550,2-комнатная квартира,1.0,65.0,5.0,MISSING,MISSING,2007,2.8,раздельный,частично меблирована
401,1-комнатная квартира,1.0,47.0,4.0,MISSING,MISSING,1983,2.7,раздельный,полностью меблирована
1203,2-комнатная квартира,5.0,48.4,5.0,MISSING,MISSING,1994,2.5,совмещенный,MISSING
553,2-комнатная квартира,1.0,45.0,2.0,MISSING,MISSING,1970,2.4,раздельный,частично меблирована
172,2-комнатная квартира,1.0,43.0,3.0,MISSING,MISSING,1962,2.8,совмещенный,MISSING
1199,2-комнатная квартира,2.0,35.0,2.0,MISSING,MISSING,1970,2.8,MISSING,частично меблирована
1411,2-комнатная квартира,6.0,64.0,8.0,MISSING,MISSING,2008,2.8,раздельный,MISSING
295,1-комнатная квартира,2.0,20.0,2.0,MISSING,MISSING,1965,-999.0,MISSING,MISSING
45,2-комнатная квартира,2.0,48.0,2.0,MISSING,MISSING,1960,-999.0,MISSING,MISSING
192,3-комнатная квартира,9.0,96.0,9.0,MISSING,монолитный,2009,-999.0,раздельный,MISSING
1058,3-комнатная квартира,-999.0,55.0,-999.0,MISSING,MISSING,MISSING,-999.0,раздельный,частично меблирована
445,2-комнатная квартира,1.0,38.0,2.0,MISSING,MISSING,MISSING,-999.0,совмещенный,MISSING
489,4-комнатная квартира,5.0,75.2,5.0,MISSING,MISSING,1991,2.8,2 с/у и более,MISSING
413,1-комнатная квартира,1.0,30.0,2.0,MISSING,MISSING,1961,2.8,совмещенный,частично меблирована
1289,4-комнатная квартира,1.0,98.7,5.0,MISSING,MISSING,2015,2.7,2 с/у и более,полностью меблирована
595,2-комнатная квартира,1.0,54.0,3.0,MISSING,MISSING,1984,-999.0,раздельный,MISSING
159,3-комнатная квартира,2.0,72.0,2.0,MISSING,MISSING,MISSING,2.75,раздельный,полностью меблирована
131,2-комнатная квартира,1.0,52.0,4.0,MISSING,MISSING,1992,2.8,раздельный,MISSING
928,1-комнатная квартира,5.0,40.0,9.0,MISSING,MISSING,2016,-999.0,совмещенный,MISSING
797,1-комнатная квартира,2.0,38.5,5.0,MISSING,MISSING,1993,3.0,совмещенный,MISSING
515,1-комнатная квартира,1.0,44.0,9.0,MISSING,MISSING,2016,-999.0,совмещенный,пустая
544,4-комнатная квартира,2.0,113.0,2.0,MISSING,MISSING,1987,3.0,2 с/у и более,частично меблирована
628,1-комнатная квартира,2.0,51.0,5.0,Atameken Tower,панельный,2018,3.0,MISSING,пустая
625,3-комнатная квартира,3.0,84.1,3.0,MISSING,MISSING,1970,2.65,раздельный,частично меблирована
562,2-комнатная квартира,3.0,63.0,5.0,MISSING,MISSING,2017,-999.0,совмещенный,частично меблирована
871,2-комнатная квартира,1.0,41.0,3.0,MISSING,MISSING,1963,2.7,совмещенный,полностью меблирована
1387,2-комнатная квартира,7.0,69.0,9.0,MISSING,MISSING,2008,2.8,раздельный,пустая
126,2-комнатная квартира,1.0,43.0,2.0,MISSING,MISSING,MISSING,2.7,раздельный,MISSING
362,1-комнатная квартира,3.0,28.0,3.0,MISSING,MISSING,1957,-999.0,MISSING,MISSING
96,3-комнатная квартира,1.0,55.0,2.0,MISSING,MISSING,1957,-999.0,совмещенный,MISSING
61,1-комнатная квартира,2.0,22.2,2.0,MISSING,MISSING,1970,3.0,MISSING,MISSING
48,4-комнатная квартира,2.0,79.3,5.0,MISSING,MISSING,1990,2.7,2 с/у и более,частично меблирована
1303,3-комнатная квартира,6.0,83.0,9.0,MISSING,MISSING,2017,2.7,2 с/у и более,частично меблирована
626,2-комнатная квартира,1.0,52.0,2.0,MISSING,MISSING,1976,-999.0,2 с/у и более,MISSING
912,2-комнатная квартира,5.0,46.0,5.0,MISSING,MISSING,MISSING,-999.0,MISSING,MISSING
460,1-комнатная квартира,2.0,40.0,5.0,MISSING,MISSING,2017,-999.0,совмещенный,частично меблирована
661,2-комнатная квартира,2.0,40.2,3.0,MISSING,MISSING,1962,2.5,совмещенный,частично меблирована
837,1-комнатная квартира,3.0,30.0,3.0,MISSING,MISSING,1965,-999.0,совмещенный,MISSING
247,2-комнатная квартира,1.0,50.0,2.0,MISSING,MISSING,1960,3.0,раздельный,частично меблирована
1076,1-комнатная квартира,3.0,48.0,5.0,MISSING,монолитный,2015,3.0,совмещенный,полностью меблирована
462,1-комнатная квартира,4.0,45.0,9.0,MISSING,MISSING,2016,2.73,совмещенный,пустая
1136,3-комнатная квартира,1.0,58.0,3.0,MISSING,MISSING,1983,-999.0,раздельный,частично меблирована
1332,2-комнатная квартира,5.0,55.0,5.0,MISSING,панельный,1989,2.5,раздельный,MISSING
2,1-комнатная квартира,-999.0,32.0,-999.0,Жана Куат (КГ),MISSING,"2 этажа, 2020",2.7,совмещенный,MISSING
551,2-комнатная квартира,3.0,66.0,5.0,MISSING,MISSING,2017,2.8,совмещенный,частично меблирована
895,3-комнатная квартира,1.0,63.0,4.0,MISSING,MISSING,1975,2.7,раздельный,частично меблирована
914,2-комнатная квартира,2.0,41.0,4.0,MISSING,MISSING,1961,-999.0,MISSING,MISSING
710,2-комнатная квартира,4.0,50.7,4.0,MISSING,MISSING,1983,2.8,MISSING,полностью меблирована
1024,2-комнатная квартира,1.0,53.0,5.0,MISSING,MISSING,1995,2.7,раздельный,частично меблирована
1361,1-комнатная квартира,1.0,27.0,2.0,MISSING,MISSING,1964,-999.0,совмещенный,MISSING
1049,1-комнатная квартира,2.0,13.0,2.0,MISSING,MISSING,1990,2.8,раздельный,частично меблирована
178,3-комнатная квартира,2.0,78.0,2.0,MISSING,MISSING,1953,3.0,совмещенный,MISSING
693,3-комнатная квартира,3.0,66.0,5.0,MISSING,MISSING,1987,-999.0,раздельный,частично меблирована
13,2-комнатная квартира,3.0,52.0,5.0,MISSING,MISSING,1983,-999.0,раздельный,MISSING
389,1-комнатная квартира,1.0,34.5,3.0,MISSING,MISSING,1982,2.8,совмещенный,частично меблирована
705,2-комнатная квартира,3.0,44.0,4.0,MISSING,MISSING,1968,2.5,совмещенный,пустая
931,3-комнатная квартира,1.0,66.0,5.0,MISSING,MISSING,1992,2.65,раздельный,частично меблирована
406,2-комнатная квартира,3.0,40.0,5.0,MISSING,MISSING,1988,2.8,раздельный,полностью меблирована
1009,1-комнатная квартира,6.0,39.2,8.0,MISSING,MISSING,2008,2.8,совмещенный,полностью меблирована
817,2-комнатная квартира,3.0,53.0,5.0,MISSING,MISSING,2014,-999.0,раздельный,MISSING
1093,3-комнатная квартира,2.0,66.2,5.0,MISSING,MISSING,1987,-999.0,MISSING,MISSING
870,2-комнатная квартира,3.0,52.9,3.0,MISSING,MISSING,1984,2.7,раздельный,MISSING
1283,1-комнатная квартира,2.0,41.8,6.0,MISSING,MISSING,2008,2.8,совмещенный,частично меблирована
1150,1-комнатная квартира,4.0,28.8,4.0,MISSING,MISSING,1963,-999.0,совмещенный,частично меблирована
163,2-комнатная квартира,6.0,63.9,9.0,MISSING,MISSING,2016,2.7,раздельный,частично меблирована
417,4-комнатная квартира,3.0,81.7,5.0,MISSING,MISSING,1990,-999.0,раздельный,полностью меблирована
848,3-комнатная квартира,2.0,46.0,2.0,MISSING,MISSING,1962,-999.0,совмещенный,MISSING
1397,2-комнатная квартира,3.0,60.0,3.0,MISSING,MISSING,1980,-999.0,совмещенный,MISSING
997,3-комнатная квартира,2.0,61.7,4.0,MISSING,MISSING,1972,-999.0,раздельный,MISSING
1306,3-комнатная квартира,9.0,96.0,9.0,MISSING,MISSING,2009,-999.0,раздельный,MISSING
968,3-комнатная квартира,3.0,63.0,4.0,MISSING,MISSING,1970,2.7,раздельный,частично меблирована
1372,2-комнатная квартира,9.0,45.9,9.0,MISSING,MISSING,1989,2.7,раздельный,пустая
263,2-комнатная квартира,4.0,62.0,6.0,MISSING,MISSING,2007,-999.0,MISSING,MISSING
369,1-комнатная квартира,5.0,36.2,5.0,MISSING,MISSING,1998,2.7,совмещенный,частично меблирована
88,3-комнатная квартира,1.0,52.0,3.0,MISSING,MISSING,1983,2.7,совмещенный,полностью меблирована
802,1-комнатная квартира,3.0,32.0,3.0,MISSING,MISSING,1970,-999.0,совмещенный,MISSING
1177,2-комнатная квартира,5.0,52.9,5.0,MISSING,MISSING,1990,2.8,раздельный,частично меблирована
1272,2-комнатная квартира,2.0,40.2,2.0,MISSING,MISSING,MISSING,-999.0,раздельный,пустая
1079,3-комнатная квартира,6.0,82.0,6.0,MISSING,MISSING,2006,2.8,раздельный,MISSING
646,1-комнатная квартира,3.0,40.0,9.0,MISSING,MISSING,2016,-999.0,совмещенный,MISSING
535,2-комнатная квартира,7.0,64.2,9.0,MISSING,монолитный,2016,2.8,раздельный,MISSING
213,2-комнатная квартира,2.0,52.0,3.0,MISSING,MISSING,1981,2.75,раздельный,полностью меблирована
1148,1-комнатная квартира,2.0,18.0,2.0,MISSING,MISSING,1961,2.5,раздельный,полностью меблирована
160,2-комнатная квартира,3.0,55.4,3.0,Nomad City,кирпичный,2019,3.0,совмещенный,частично меблирована
1391,1-комнатная квартира,2.0,41.0,2.0,MISSING,MISSING,1976,2.8,совмещенный,пустая
880,1-комнатная квартира,3.0,39.6,9.0,MISSING,MISSING,2016,2.9,совмещенный,частично меблирована
598,2-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,2017,-999.0,раздельный,MISSING
681,1-комнатная квартира,8.0,38.18,9.0,PARASAT,монолитный,2021,2.7,совмещенный,пустая
1013,2-комнатная квартира,2.0,48.0,4.0,MISSING,MISSING,1970,2.7,раздельный,частично меблирована
1103,3-комнатная квартира,4.0,67.0,5.0,MISSING,MISSING,1993,-999.0,раздельный,полностью меблирована
299,2-комнатная квартира,10.0,65.0,10.0,Теремки,монолитный,2021,2.7,2 с/у и более,пустая
507,2-комнатная квартира,2.0,41.6,2.0,MISSING,MISSING,1957,-999.0,совмещенный,MISSING
186,3-комнатная квартира,4.0,63.0,4.0,MISSING,MISSING,1976,2.8,раздельный,полностью меблирована
753,3-комнатная квартира,3.0,63.0,4.0,MISSING,MISSING,1973,-999.0,раздельный,частично меблирована
755,1-комнатная квартира,3.0,33.5,5.0,MISSING,MISSING,MISSING,-999.0,совмещенный,пустая
1062,2-комнатная квартира,2.0,43.8,2.0,MISSING,MISSING,1961,-999.0,совмещенный,пустая
700,2-комнатная квартира,3.0,51.0,3.0,MISSING,MISSING,1980,2.7,раздельный,MISSING
1002,2-комнатная квартира,1.0,43.0,5.0,MISSING,кирпичный,1987,-999.0,раздельный,частично меблирована
863,2-комнатная квартира,5.0,68.5,5.0,MISSING,MISSING,MISSING,2.6,раздельный,частично меблирована
1281,3-комнатная квартира,3.0,80.0,5.0,MISSING,MISSING,2008,2.9,раздельный,частично меблирована
854,4-комнатная квартира,3.0,97.0,5.0,MISSING,MISSING,1989,-999.0,раздельный,MISSING
260,1-комнатная квартира,6.0,47.0,10.0,Теремки,монолитный,2021,2.7,совмещенный,MISSING
825,1-комнатная квартира,2.0,33.0,5.0,MISSING,MISSING,1990,-999.0,совмещенный,MISSING
949,2-комнатная квартира,3.0,49.4,5.0,MISSING,MISSING,1989,-999.0,MISSING,частично меблирована
245,3-комнатная квартира,1.0,68.0,5.0,MISSING,MISSING,1988,-999.0,раздельный,полностью меблирована
499,2-комнатная квартира,4.0,51.0,4.0,MISSING,MISSING,1986,-999.0,раздельный,пустая
921,3-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,1992,2.8,раздельный,MISSING
1185,2-комнатная квартира,3.0,66.0,5.0,MISSING,MISSING,2017,2.8,раздельный,MISSING
1378,1-комнатная квартира,3.0,32.3,3.0,MISSING,кирпичный,1984,2.6,MISSING,MISSING
145,1-комнатная квартира,2.0,27.0,3.0,MISSING,MISSING,1986,2.65,раздельный,MISSING
459,3-комнатная квартира,7.0,85.0,9.0,MISSING,MISSING,2016,-999.0,раздельный,полностью меблирована
1363,3-комнатная квартира,1.0,96.0,9.0,MISSING,MISSING,2009,2.75,раздельный,MISSING
1349,3-комнатная квартира,3.0,91.0,3.0,Теремки,монолитный,2021,-999.0,MISSING,MISSING
564,2-комнатная квартира,1.0,29.0,3.0,MISSING,MISSING,1963,-999.0,MISSING,MISSING
1367,1-комнатная квартира,3.0,37.0,4.0,MISSING,MISSING,1991,-999.0,совмещенный,MISSING
1038,2-комнатная квартира,5.0,63.0,8.0,MISSING,MISSING,MISSING,-999.0,раздельный,MISSING
1171,2-комнатная квартира,2.0,40.4,2.0,MISSING,MISSING,1965,2.6,совмещенный,частично меблирована
896,2-комнатная квартира,3.0,45.0,3.0,MISSING,MISSING,1970,2.7,раздельный,MISSING
455,3-комнатная квартира,2.0,66.0,2.0,MISSING,MISSING,MISSING,3.0,раздельный,полностью меблирована
1286,2-комнатная квартира,3.0,52.0,4.0,MISSING,MISSING,1978,2.5,раздельный,частично меблирована
554,1-комнатная квартира,5.0,40.0,9.0,MISSING,MISSING,MISSING,-999.0,MISSING,MISSING
867,2-комнатная квартира,5.0,45.0,5.0,MISSING,MISSING,1995,2.75,раздельный,частично меблирована
1156,1-комнатная квартира,1.0,25.1,2.0,MISSING,MISSING,1960,2.7,совмещенный,частично меблирована
322,4-комнатная квартира,5.0,95.0,6.0,MISSING,MISSING,1978,2.8,2 с/у и более,MISSING
1229,4-комнатная квартира,2.0,74.0,5.0,MISSING,MISSING,1984,-999.0,раздельный,частично меблирована
3,4-комнатная квартира,4.0,82.8,5.0,MISSING,кирпичный,1991,2.7,раздельный,частично меблирована
191,1-комнатная квартира,4.0,30.0,4.0,MISSING,MISSING,1979,2.7,MISSING,MISSING
772,2-комнатная квартира,1.0,41.4,3.0,MISSING,MISSING,1964,2.7,совмещенный,полностью меблирована
349,3-комнатная квартира,1.0,69.3,4.0,MISSING,MISSING,1994,2.7,раздельный,частично меблирована
1195,2-комнатная квартира,2.0,40.2,2.0,MISSING,MISSING,MISSING,-999.0,раздельный,частично меблирована
580,1-комнатная квартира,3.0,33.0,5.0,MISSING,MISSING,1989,2.8,совмещенный,MISSING
615,2-комнатная квартира,5.0,63.5,5.0,MISSING,MISSING,2017,2.8,совмещенный,частично меблирована
649,2-комнатная квартира,2.0,50.0,2.0,MISSING,MISSING,MISSING,2.7,раздельный,пустая
1237,2-комнатная квартира,2.0,48.6,4.0,MISSING,MISSING,1968,2.8,раздельный,MISSING
901,1-комнатная квартира,1.0,30.0,2.0,MISSING,MISSING,MISSING,2.8,совмещенный,частично меблирована
44,3-комнатная квартира,1.0,66.3,5.0,MISSING,MISSING,1986,2.8,раздельный,частично меблирована
1130,1-комнатная квартира,5.0,40.0,9.0,MISSING,MISSING,2017,-999.0,совмещенный,MISSING
311,3-комнатная квартира,6.0,85.0,9.0,MISSING,монолитный,2015,-999.0,MISSING,MISSING
99,1-комнатная квартира,1.0,24.0,3.0,MISSING,MISSING,1984,2.7,совмещенный,пустая
588,1-комнатная квартира,8.0,48.0,9.0,MISSING,MISSING,1970,-999.0,совмещенный,частично меблирована
718,3-комнатная квартира,2.0,70.0,5.0,MISSING,MISSING,1991,-999.0,раздельный,MISSING
637,4-комнатная квартира,5.0,92.0,5.0,MISSING,MISSING,1989,2.8,2 с/у и более,MISSING
1249,2-комнатная квартира,8.0,54.2,9.0,PARASAT,монолитный,2021,2.7,раздельный,пустая
95,1-комнатная квартира,4.0,36.5,6.0,MISSING,MISSING,1979,-999.0,совмещенный,полностью меблирована
272,3-комнатная квартира,1.0,60.0,3.0,MISSING,MISSING,1978,2.79,раздельный,полностью меблирована
1259,2-комнатная квартира,6.0,67.0,13.0,Радужный берег,монолитный,2014,-999.0,совмещенный,частично меблирована
1379,2-комнатная квартира,1.0,40.2,2.0,MISSING,MISSING,MISSING,-999.0,совмещенный,частично меблирована
239,3-комнатная квартира,1.0,61.0,1.0,MISSING,MISSING,1982,2.7,раздельный,MISSING
264,1-комнатная квартира,2.0,40.0,5.0,MISSING,монолитный,2017,-999.0,совмещенный,полностью меблирована
56,3-комнатная квартира,1.0,64.1,5.0,MISSING,MISSING,1992,2.7,раздельный,частично меблирована
986,1-комнатная квартира,3.0,18.0,3.0,MISSING,MISSING,1975,2.5,совмещенный,полностью меблирована
179,2-комнатная квартира,3.0,63.4,9.0,MISSING,MISSING,2016,2.75,2 с/у и более,MISSING
63,1-комнатная квартира,1.0,37.0,4.0,MISSING,MISSING,1971,-999.0,раздельный,частично меблирована
125,1-комнатная квартира,1.0,20.0,5.0,MISSING,MISSING,MISSING,3.0,раздельный,пустая
235,1-комнатная квартира,1.0,29.5,3.0,MISSING,MISSING,1960,-999.0,совмещенный,частично меблирована
1304,1-комнатная квартира,1.0,42.0,9.0,MISSING,MISSING,2021,2.6,совмещенный,полностью меблирована
441,2-комнатная квартира,1.0,45.0,3.0,MISSING,MISSING,1965,-999.0,совмещенный,полностью меблирована
989,3-комнатная квартира,2.0,70.0,5.0,MISSING,панельный,1995,-999.0,раздельный,пустая
1211,2-комнатная квартира,1.0,29.0,4.0,MISSING,MISSING,1971,-999.0,MISSING,MISSING
1179,3-комнатная квартира,7.0,94.7,9.0,MISSING,MISSING,2007,2.8,раздельный,частично меблирована
375,2-комнатная квартира,2.0,48.0,2.0,MISSING,MISSING,MISSING,2.8,раздельный,пустая
773,1-комнатная квартира,4.0,42.0,5.0,MISSING,MISSING,1994,-999.0,совмещенный,частично меблирована
364,1-комнатная квартира,3.0,39.0,5.0,MISSING,MISSING,1987,-999.0,раздельный,MISSING
253,3-комнатная квартира,2.0,64.0,2.0,MISSING,MISSING,1986,2.8,раздельный,частично меблирована
307,3-комнатная квартира,1.0,53.0,2.0,MISSING,MISSING,MISSING,-999.0,раздельный,MISSING
355,1-комнатная квартира,7.0,41.0,9.0,MISSING,MISSING,2021,2.8,совмещенный,MISSING
958,3-комнатная квартира,2.0,76.2,5.0,MISSING,MISSING,2016,3.0,раздельный,частично меблирована
1390,1-комнатная квартира,1.0,39.0,5.0,MISSING,MISSING,2006,2.75,совмещенный,частично меблирована
1100,4-комнатная квартира,1.0,72.2,1.0,MISSING,MISSING,1974,2.5,совмещенный,частично меблирована
52,1-комнатная квартира,1.0,35.0,5.0,MISSING,MISSING,1986,2.8,совмещенный,пустая
302,1-комнатная квартира,2.0,47.0,10.0,Теремки,монолитный,2021,2.7,совмещенный,пустая
1256,2-комнатная квартира,4.0,42.0,5.0,MISSING,MISSING,1985,2.7,раздельный,MISSING
806,2-комнатная квартира,3.0,44.0,3.0,MISSING,MISSING,1964,-999.0,совмещенный,MISSING
201,1-комнатная квартира,1.0,44.0,9.0,MISSING,MISSING,2016,-999.0,совмещенный,MISSING
