index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3577,2-комнатная квартира,9.0,55.0,17.0,Шахристан,монолитный,2014.0,2.95,совмещенный,частично меблирована
9020,3-комнатная квартира,2.0,74.9,9.0,MISSING,MISSING,1985.0,MISSING,MISSING,MISSING
3245,2-комнатная квартира,2.0,50.0,5.0,MISSING,MISSING,1986.0,MISSING,раздельный,частично меблирована
286,3-комнатная квартира,9.0,147.4,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,MISSING
5390,2-комнатная квартира,12.0,40.0,12.0,Симфония,монолитный,2018.0,2.7,MISSING,MISSING
3896,2-комнатная квартира,5.0,52.0,12.0,Abay 130,монолитный,2016.0,2.85,совмещенный,полностью меблирована
569,2-комнатная квартира,12.0,75.0,25.0,Mega Tower Almaty,монолитный,2012.0,2.8,2 с/у и более,полностью меблирована
2473,3-комнатная квартира,1.0,57.0,4.0,MISSING,MISSING,1971.0,2.75,раздельный,пустая
3333,1-комнатная квартира,3.0,31.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,MISSING
7414,1-комнатная квартира,5.0,32.0,5.0,MISSING,MISSING,1978.0,MISSING,MISSING,MISSING
7070,1-комнатная квартира,5.0,12.0,5.0,MISSING,MISSING,1986.0,MISSING,раздельный,полностью меблирована
1021,2-комнатная квартира,1.0,48.0,5.0,MISSING,MISSING,1977.0,2,раздельный,пустая
5181,4-комнатная квартира,14.0,120.0,16.0,Солнечный Квартал,монолитный,2014.0,2.8,раздельный,частично меблирована
8152,2-комнатная квартира,2.0,49.0,4.0,MISSING,MISSING,1978.0,MISSING,раздельный,MISSING
1177,4-комнатная квартира,10.0,140.0,16.0,MISSING,MISSING,1979.0,2.8,2 с/у и более,полностью меблирована
2759,4-комнатная квартира,12.0,153.0,13.0,NS – Tau,монолитный,2015.0,2.7,MISSING,MISSING
7362,3-комнатная квартира,5.0,65.0,5.0,MISSING,панельный,1976.0,MISSING,раздельный,MISSING
307,2-комнатная квартира,9.0,55.0,21.0,Central Avenue,монолитный,2021.0,MISSING,совмещенный,MISSING
9467,3-комнатная квартира,5.0,116.0,17.0,Жандосова,монолитный,2016.0,2.8,раздельный,частично меблирована
6964,2-комнатная квартира,-999.0,65.0,-999.0,Асыл Тау,монолитный,2016.0,2.7,раздельный,частично меблирована
5223,2-комнатная квартира,7.0,74.0,12.0,MISSING,MISSING,2015.0,2.7,совмещенный,частично меблирована
2376,2-комнатная квартира,4.0,66.7,9.0,Heaven,монолитный,2021.0,3,совмещенный,пустая
4738,4-комнатная квартира,10.0,132.0,20.0,Apple Town,монолитный,2012.0,MISSING,2 с/у и более,полностью меблирована
5741,2-комнатная квартира,-999.0,55.0,-999.0,Комфорт,монолитный,2016.0,3,совмещенный,MISSING
1670,2-комнатная квартира,13.0,71.0,16.0,Өркендеу,монолитный,2016.0,3,совмещенный,MISSING
7451,2-комнатная квартира,11.0,62.0,12.0,Акварель,монолитный,2017.0,MISSING,совмещенный,MISSING
7806,3-комнатная квартира,5.0,60.0,5.0,MISSING,MISSING,1974.0,MISSING,раздельный,частично меблирована
1782,1-комнатная квартира,5.0,38.0,14.0,Gagarin Terrace,монолитный,2020.0,2.85,совмещенный,полностью меблирована
8831,3-комнатная квартира,5.0,123.0,7.0,Солнечная Долина,монолитный,2008.0,MISSING,2 с/у и более,MISSING
8155,2-комнатная квартира,2.0,66.1,12.0,MISSING,MISSING,2018.0,2.8,совмещенный,полностью меблирована
6800,3-комнатная квартира,7.0,107.9,9.0,Аль-Фараби,монолитный,2008.0,3,2 с/у и более,частично меблирована
1811,2-комнатная квартира,2.0,56.0,4.0,MISSING,MISSING,1960.0,MISSING,совмещенный,MISSING
7321,1-комнатная квартира,9.0,48.7,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2006.0,3,совмещенный,MISSING
4618,3-комнатная квартира,4.0,58.0,5.0,MISSING,MISSING,1976.0,MISSING,MISSING,MISSING
18,1-комнатная квартира,-999.0,62.36,-999.0,Дом на Гагарина,MISSING,2019.0,2.7,совмещенный,MISSING
6662,2-комнатная квартира,4.0,38.9,4.0,MISSING,MISSING,1964.0,MISSING,MISSING,MISSING
4921,1-комнатная квартира,1.0,50.0,3.0,Esentai City,монолитный,2016.0,3.25,MISSING,MISSING
346,1-комнатная квартира,8.0,38.0,12.0,Акварель,монолитный,2021.0,2.74,совмещенный,MISSING
1916,1-комнатная квартира,10.0,50.0,12.0,Basenova10,монолитный,2017.0,3,совмещенный,MISSING
2051,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,1980.0,MISSING,MISSING,MISSING
3112,3-комнатная квартира,4.0,92.3,5.0,MISSING,MISSING,1990.0,MISSING,раздельный,полностью меблирована
5208,1-комнатная квартира,6.0,44.0,12.0,Аманат,монолитный,2018.0,MISSING,MISSING,MISSING
6284,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1982.0,MISSING,раздельный,частично меблирована
6748,2-комнатная квартира,9.0,74.18,13.0,Heaven,монолитный,2022.0,3,MISSING,MISSING
57,4-комнатная квартира,-999.0,141.9,-999.0,Сакура,MISSING,2020.0,3.3,2 с/у и более,MISSING
1533,4-комнатная квартира,2.0,90.0,9.0,MISSING,MISSING,1986.0,MISSING,раздельный,частично меблирована
2967,3-комнатная квартира,4.0,111.0,4.0,Батыр,монолитный,2016.0,2.7,2 с/у и более,пустая
7307,2-комнатная квартира,2.0,114.0,16.0,AFD Plaza,монолитный,2015.0,3,раздельный,MISSING
6953,3-комнатная квартира,3.0,59.0,5.0,MISSING,MISSING,1976.0,MISSING,раздельный,MISSING
1016,3-комнатная квартира,1.0,68.0,9.0,MISSING,MISSING,1988.0,MISSING,раздельный,частично меблирована
1776,3-комнатная квартира,2.0,59.0,5.0,MISSING,MISSING,1980.0,MISSING,совмещенный,MISSING
9618,3-комнатная квартира,12.0,82.9,12.0,Element,монолитный,2020.0,2.9,2 с/у и более,частично меблирована
5986,2-комнатная квартира,2.0,49.8,9.0,MISSING,MISSING,1996.0,MISSING,раздельный,частично меблирована
1355,3-комнатная квартира,5.0,68.0,5.0,MISSING,MISSING,1976.0,MISSING,совмещенный,полностью меблирована
4124,2-комнатная квартира,7.0,88.0,12.0,Izumrud Residence,монолитный,2016.0,3,MISSING,MISSING
8626,2-комнатная квартира,3.0,68.0,12.0,Бай–тал,MISSING,2016.0,2.8,совмещенный,полностью меблирована
5156,1-комнатная квартира,11.0,38.0,12.0,Акварель,монолитный,2018.0,2.74,совмещенный,MISSING
238,1-комнатная квартира,-999.0,33.6,-999.0,Sholpan City,MISSING,2020.0,2.9,совмещенный,MISSING
7917,4-комнатная квартира,1.0,220.0,6.0,Байсал,монолитный,2009.0,3,2 с/у и более,полностью меблирована
9053,3-комнатная квартира,3.0,60.0,16.0,Керемет,монолитный,2006.0,2.8,раздельный,полностью меблирована
4703,1-комнатная квартира,1.0,31.0,5.0,MISSING,MISSING,1973.0,2.6,совмещенный,MISSING
3840,3-комнатная квартира,10.0,94.0,11.0,Gagarin Park,монолитный,2017.0,3,2 с/у и более,частично меблирована
1087,2-комнатная квартира,11.0,93.0,18.0,Жастар Mag,монолитный,2008.0,MISSING,MISSING,MISSING
1682,2-комнатная квартира,1.0,50.2,5.0,MISSING,MISSING,-999.0,2.7,совмещенный,частично меблирована
5686,5-комнатная квартира,10.0,235.0,22.0,Esentai Apartments,монолитный,2007.0,MISSING,2 с/у и более,частично меблирована
7658,3-комнатная квартира,3.0,134.0,6.0,Наурыз,монолитный,2011.0,3,MISSING,MISSING
8717,3-комнатная квартира,3.0,122.0,3.0,Esentai City,монолитный,2021.0,3.25,2 с/у и более,MISSING
5683,3-комнатная квартира,13.0,150.0,22.0,Бухар Жырау Тауэрс,монолитный,2009.0,3,2 с/у и более,MISSING
7922,2-комнатная квартира,3.0,50.0,5.0,MISSING,MISSING,1977.0,MISSING,MISSING,MISSING
6028,3-комнатная квартира,7.0,99.93,16.0,Terra,монолитный,2021.0,2.85,2 с/у и более,пустая
2243,4-комнатная квартира,9.0,96.0,9.0,MISSING,MISSING,1987.0,2.8,раздельный,частично меблирована
5556,4-комнатная квартира,5.0,124.0,9.0,Сакура,монолитный,2020.0,3.3,2 с/у и более,пустая
9215,4-комнатная квартира,3.0,170.0,5.0,Горная Долина,MISSING,2012.0,3,MISSING,полностью меблирована
904,3-комнатная квартира,1.0,59.0,4.0,MISSING,панельный,1961.0,MISSING,совмещенный,частично меблирована
4461,4-комнатная квартира,2.0,158.0,8.0,Солнечная Долина,монолитный,2012.0,3,2 с/у и более,пустая
339,2-комнатная квартира,14.0,53.0,16.0,Atria,монолитный,2021.0,MISSING,MISSING,MISSING
7573,4-комнатная квартира,3.0,303.0,4.0,Тараз,монолитный,2018.0,3,MISSING,MISSING
6330,1-комнатная квартира,1.0,42.4,18.0,Terracotta,монолитный,2021.0,3,совмещенный,MISSING
4849,2-комнатная квартира,5.0,60.0,12.0,Акварель,монолитный,2018.0,2.74,раздельный,MISSING
420,2-комнатная квартира,10.0,95.4,20.0,Айгерим,монолитный,2012.0,3,раздельный,полностью меблирована
2273,2-комнатная квартира,2.0,50.0,2.0,Jazz-квартал,монолитный,2020.0,MISSING,совмещенный,MISSING
1582,1-комнатная квартира,10.0,51.0,14.0,КУАТ на Ескараева,монолитный,2008.0,3,совмещенный,MISSING
7329,5-комнатная квартира,8.0,250.0,16.0,Гаухартас,монолитный,2015.0,3,2 с/у и более,частично меблирована
5077,1-комнатная квартира,9.0,35.0,9.0,MISSING,MISSING,1984.0,MISSING,совмещенный,пустая
3712,2-комнатная квартира,6.0,53.0,16.0,Шахристан,монолитный,2015.0,2.95,совмещенный,полностью меблирована
5715,2-комнатная квартира,5.0,52.0,13.0,Rams luxury,монолитный,2016.0,3,совмещенный,MISSING
8592,2-комнатная квартира,1.0,41.0,4.0,MISSING,MISSING,1965.0,2.5,совмещенный,MISSING
7873,2-комнатная квартира,8.0,58.0,14.0,MISSING,MISSING,2006.0,MISSING,MISSING,MISSING
2912,3-комнатная квартира,-999.0,136.0,-999.0,Сакура,монолитный,2017.0,MISSING,MISSING,MISSING
2062,3-комнатная квартира,1.0,57.0,5.0,MISSING,MISSING,1983.0,2.5,совмещенный,MISSING
7406,1-комнатная квартира,2.0,40.0,9.0,MISSING,панельный,1985.0,2.9,совмещенный,частично меблирована
5975,3-комнатная квартира,4.0,58.0,4.0,MISSING,MISSING,1962.0,MISSING,MISSING,частично меблирована
4820,2-комнатная квартира,4.0,48.0,16.0,Riviera,монолитный,2020.0,2.85,совмещенный,полностью меблирована
3256,2-комнатная квартира,2.0,56.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,частично меблирована
5750,3-комнатная квартира,3.0,134.0,6.0,Наурыз,монолитный,2011.0,3,2 с/у и более,полностью меблирована
4520,3-комнатная квартира,7.0,130.0,21.0,Тенгиз Тауэрс,монолитный,2007.0,MISSING,2 с/у и более,MISSING
2802,3-комнатная квартира,7.0,99.0,10.0,Рамс мкр Коктем по Тимирязева-Шашкина,монолитный,2012.0,2.8,2 с/у и более,пустая
7859,3-комнатная квартира,11.0,90.0,13.0,Вавилон,монолитный,2018.0,3,совмещенный,частично меблирована
2453,2-комнатная квартира,5.0,90.0,16.0,Central Esentai Residence,монолитный,2020.0,MISSING,2 с/у и более,полностью меблирована
3552,1-комнатная квартира,2.0,31.0,5.0,MISSING,MISSING,1985.0,2.7,MISSING,MISSING
3643,3-комнатная квартира,18.0,110.0,25.0,Mega Tower Almaty,монолитный,2008.0,MISSING,раздельный,MISSING
7676,2-комнатная квартира,9.0,56.0,12.0,Zodiac,MISSING,2017.0,3,раздельный,полностью меблирована
7602,2-комнатная квартира,1.0,39.5,12.0,Симфония,монолитный,2017.0,2.7,совмещенный,полностью меблирована
6645,3-комнатная квартира,5.0,60.0,5.0,MISSING,MISSING,1976.0,2.5,совмещенный,полностью меблирована
7559,3-комнатная квартира,1.0,75.73,16.0,Terra,монолитный,2021.0,2.85,MISSING,MISSING
9657,3-комнатная квартира,12.0,80.0,12.0,Акварель,MISSING,2019.0,2.8,совмещенный,MISSING
6533,4-комнатная квартира,3.0,85.0,14.0,Abay Residence,монолитный,2014.0,MISSING,2 с/у и более,частично меблирована
7088,2-комнатная квартира,2.0,52.0,6.0,Ария,кирпичный,2015.0,3,совмещенный,полностью меблирована
1385,3-комнатная квартира,3.0,72.0,4.0,MISSING,MISSING,1962.0,MISSING,раздельный,MISSING
2510,4-комнатная квартира,10.0,130.0,11.0,Керемет,монолитный,2008.0,3,2 с/у и более,полностью меблирована
8600,3-комнатная квартира,5.0,70.0,5.0,MISSING,MISSING,1975.0,2.8,раздельный,частично меблирована
8008,2-комнатная квартира,3.0,42.0,4.0,MISSING,MISSING,1968.0,MISSING,MISSING,MISSING
7184,2-комнатная квартира,2.0,50.0,4.0,MISSING,MISSING,1970.0,MISSING,раздельный,MISSING
3396,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,1982.0,MISSING,совмещенный,частично меблирована
1127,3-комнатная квартира,3.0,61.8,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,частично меблирована
6944,2-комнатная квартира,3.0,44.0,4.0,MISSING,MISSING,1971.0,MISSING,совмещенный,MISSING
280,3-комнатная квартира,5.0,138.8,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,полностью меблирована
1483,1-комнатная квартира,3.0,39.8,8.0,MISSING,MISSING,1979.0,MISSING,совмещенный,частично меблирована
9126,2-комнатная квартира,2.0,52.0,5.0,MISSING,MISSING,1979.0,MISSING,MISSING,MISSING
1272,3-комнатная квартира,3.0,85.0,12.0,Акварель,монолитный,2017.0,2.74,раздельный,частично меблирована
6546,2-комнатная квартира,2.0,50.0,9.0,MISSING,MISSING,1999.0,2.8,раздельный,полностью меблирована
5886,2-комнатная квартира,4.0,52.0,9.0,MISSING,MISSING,1982.0,2.8,раздельный,MISSING
1963,3-комнатная квартира,4.0,58.0,5.0,MISSING,MISSING,1977.0,2.7,раздельный,частично меблирована
8713,3-комнатная квартира,4.0,54.0,4.0,MISSING,MISSING,1963.0,2.6,совмещенный,полностью меблирована
3507,4-комнатная квартира,5.0,73.0,5.0,MISSING,панельный,1987.0,MISSING,раздельный,частично меблирована
774,4-комнатная квартира,2.0,100.0,5.0,MISSING,MISSING,1980.0,MISSING,2 с/у и более,частично меблирована
7446,2-комнатная квартира,4.0,65.0,12.0,Акварель,монолитный,2017.0,MISSING,совмещенный,частично меблирована
6469,1-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1986.0,MISSING,совмещенный,частично меблирована
5839,2-комнатная квартира,4.0,45.0,5.0,MISSING,MISSING,1978.0,MISSING,совмещенный,MISSING
2725,3-комнатная квартира,4.0,140.0,6.0,Байсал,монолитный,2007.0,3,2 с/у и более,полностью меблирована
9537,1-комнатная квартира,5.0,40.0,5.0,MISSING,MISSING,1986.0,MISSING,раздельный,MISSING
4578,1-комнатная квартира,8.0,38.0,8.0,4YOU,монолитный,2021.0,3,совмещенный,пустая
7848,2-комнатная квартира,1.0,40.0,4.0,MISSING,MISSING,1963.0,2.7,совмещенный,пустая
8402,2-комнатная квартира,1.0,48.0,4.0,MISSING,MISSING,1962.0,2.7,совмещенный,частично меблирована
4727,3-комнатная квартира,6.0,106.0,13.0,Алатау,монолитный,2016.0,3,2 с/у и более,полностью меблирована
4939,3-комнатная квартира,5.0,138.8,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,частично меблирована
9716,2-комнатная квартира,1.0,42.0,4.0,MISSING,MISSING,1965.0,3,совмещенный,полностью меблирована
2892,2-комнатная квартира,4.0,77.1,20.0,AFD Plaza,монолитный,2014.0,2.8,MISSING,полностью меблирована
161,2-комнатная квартира,10.0,60.0,12.0,Акварель,монолитный,2017.0,2.74,раздельный,частично меблирована
454,2-комнатная квартира,2.0,70.0,14.0,Шахристан,монолитный,2016.0,2.95,совмещенный,полностью меблирована
2344,3-комнатная квартира,5.0,80.0,5.0,MISSING,MISSING,1990.0,2.7,раздельный,полностью меблирована
2810,3-комнатная квартира,4.0,58.0,5.0,MISSING,MISSING,1980.0,MISSING,раздельный,пустая
6155,4-комнатная квартира,11.0,145.0,12.0,MISSING,MISSING,1997.0,3,2 с/у и более,MISSING
2946,3-комнатная квартира,4.0,72.0,9.0,MISSING,MISSING,1986.0,MISSING,раздельный,частично меблирована
3481,2-комнатная квартира,8.0,62.0,16.0,Central Esentai Residence,монолитный,2017.0,2.8,совмещенный,MISSING
5180,1-комнатная квартира,5.0,37.0,9.0,Abay 130,монолитный,2017.0,2.85,совмещенный,MISSING
7274,1-комнатная квартира,1.0,32.0,4.0,MISSING,MISSING,1952.0,MISSING,совмещенный,полностью меблирована
3638,3-комнатная квартира,3.0,107.0,6.0,Remizovka,монолитный,2019.0,3,2 с/у и более,полностью меблирована
5639,1-комнатная квартира,14.0,70.0,15.0,Тау Самал на Навои,монолитный,2012.0,MISSING,MISSING,MISSING
6936,2-комнатная квартира,2.0,45.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,MISSING
9016,2-комнатная квартира,4.0,44.8,5.0,MISSING,MISSING,1977.0,MISSING,раздельный,частично меблирована
4993,4-комнатная квартира,-999.0,120.0,-999.0,Арай,монолитный,2014.0,MISSING,MISSING,MISSING
9381,4-комнатная квартира,2.0,208.0,9.0,Звезда Востока,монолитный,2006.0,MISSING,2 с/у и более,MISSING
1777,3-комнатная квартира,1.0,65.6,8.0,MISSING,MISSING,1977.0,2.8,раздельный,пустая
7705,5-комнатная квартира,13.0,230.0,13.0,MISSING,MISSING,2016.0,MISSING,2 с/у и более,пустая
2263,2-комнатная квартира,-999.0,68.0,-999.0,Толе би Тау,монолитный,2016.0,MISSING,MISSING,MISSING
6037,1-комнатная квартира,1.0,40.0,4.0,MISSING,MISSING,1962.0,MISSING,совмещенный,частично меблирована
6168,2-комнатная квартира,5.0,42.6,5.0,MISSING,MISSING,1979.0,2.6,совмещенный,полностью меблирована
9454,2-комнатная квартира,4.0,74.0,15.0,Шахристан,монолитный,2015.0,MISSING,совмещенный,полностью меблирована
2428,1-комнатная квартира,5.0,17.5,5.0,MISSING,MISSING,1979.0,MISSING,совмещенный,полностью меблирована
4747,1-комнатная квартира,10.0,40.0,12.0,Симфония,монолитный,2016.0,2.7,совмещенный,частично меблирована
9440,3-комнатная квартира,3.0,73.0,6.0,MISSING,MISSING,1991.0,2.7,совмещенный,полностью меблирована
5776,3-комнатная квартира,17.0,111.0,21.0,Central Avenue,монолитный,2020.0,3,2 с/у и более,MISSING
9260,1-комнатная квартира,4.0,31.0,5.0,MISSING,MISSING,1992.0,MISSING,MISSING,MISSING
120,1-комнатная квартира,11.0,49.0,18.0,Талисман,MISSING,2008.0,MISSING,совмещенный,MISSING
9412,4-комнатная квартира,1.0,160.0,7.0,Солнечная Долина,монолитный,2009.0,MISSING,2 с/у и более,MISSING
9209,3-комнатная квартира,3.0,86.0,17.0,Гаухартас,монолитный,2009.0,MISSING,MISSING,MISSING
2172,3-комнатная квартира,1.0,61.8,5.0,MISSING,MISSING,1973.0,MISSING,раздельный,частично меблирована
5712,4-комнатная квартира,10.0,129.9,10.0,MISSING,MISSING,2017.0,3,2 с/у и более,пустая
6869,2-комнатная квартира,3.0,38.0,4.0,MISSING,MISSING,1969.0,2.7,совмещенный,пустая
7003,3-комнатная квартира,5.0,62.0,5.0,MISSING,MISSING,1977.0,MISSING,MISSING,MISSING
8691,3-комнатная квартира,2.0,120.0,9.0,Комфорт,монолитный,2017.0,3,2 с/у и более,полностью меблирована
633,2-комнатная квартира,2.0,69.5,9.0,MISSING,MISSING,2020.0,3,совмещенный,MISSING
341,1-комнатная квартира,3.0,30.0,4.0,MISSING,MISSING,1963.0,MISSING,совмещенный,MISSING
5981,3-комнатная квартира,16.0,80.0,16.0,Шахристан,монолитный,2009.0,2.95,2 с/у и более,полностью меблирована
4978,2-комнатная квартира,3.0,45.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,частично меблирована
8559,3-комнатная квартира,3.0,105.0,14.0,КУАТ на Торайгырова - Саина,монолитный,2008.0,MISSING,MISSING,MISSING
3670,1-комнатная квартира,4.0,12.5,5.0,MISSING,MISSING,1986.0,MISSING,MISSING,MISSING
6505,3-комнатная квартира,1.0,60.0,4.0,MISSING,MISSING,1972.0,2.5,раздельный,полностью меблирована
4409,2-комнатная квартира,2.0,53.0,5.0,MISSING,MISSING,1988.0,MISSING,MISSING,MISSING
8351,2-комнатная квартира,8.0,55.0,12.0,Varlamova,монолитный,2013.0,3,MISSING,MISSING
2155,3-комнатная квартира,7.0,200.0,7.0,Керемет,монолитный,2005.0,5,2 с/у и более,полностью меблирована
3146,3-комнатная квартира,2.0,116.0,5.0,Сакура,монолитный,2017.0,MISSING,2 с/у и более,MISSING
7020,1-комнатная квартира,8.0,38.0,12.0,Акварель,монолитный,2019.0,2.75,совмещенный,пустая
2619,2-комнатная квартира,6.0,45.0,13.0,Вавилон,монолитный,2017.0,2.8,MISSING,MISSING
2130,2-комнатная квартира,2.0,40.0,4.0,MISSING,MISSING,1960.0,MISSING,MISSING,частично меблирована
7803,2-комнатная квартира,2.0,42.0,4.0,MISSING,кирпичный,1962.0,MISSING,совмещенный,частично меблирована
3629,2-комнатная квартира,1.0,43.0,5.0,MISSING,MISSING,1971.0,2.8,совмещенный,полностью меблирована
2228,5-комнатная квартира,3.0,152.0,8.0,Сакура,монолитный,2017.0,3.3,2 с/у и более,пустая
8037,2-комнатная квартира,20.0,77.0,21.0,MISSING,MISSING,2007.0,MISSING,раздельный,частично меблирована
7170,2-комнатная квартира,1.0,42.0,4.0,MISSING,MISSING,1965.0,MISSING,совмещенный,частично меблирована
6729,4-комнатная квартира,6.0,148.0,6.0,MISSING,MISSING,2003.0,3,2 с/у и более,частично меблирована
5548,3-комнатная квартира,5.0,100.0,10.0,Керемет,монолитный,2008.0,2.7,совмещенный,MISSING
7027,2-комнатная квартира,4.0,41.0,4.0,MISSING,MISSING,1961.0,2.6,совмещенный,частично меблирована
5424,2-комнатная квартира,5.0,53.0,12.0,Акварель,монолитный,2017.0,2.74,раздельный,MISSING
2129,4-комнатная квартира,16.0,125.0,21.0,Тенгиз Тауэрс,монолитный,2010.0,3,2 с/у и более,частично меблирована
8303,3-комнатная квартира,2.0,95.0,5.0,MISSING,MISSING,1998.0,2.8,2 с/у и более,полностью меблирована
6425,1-комнатная квартира,1.0,30.7,5.0,MISSING,MISSING,1975.0,2.5,совмещенный,MISSING
7148,1-комнатная квартира,1.0,29.0,4.0,MISSING,MISSING,1963.0,2.7,совмещенный,MISSING
8896,2-комнатная квартира,8.0,58.0,8.0,MISSING,MISSING,1977.0,MISSING,совмещенный,MISSING
8374,3-комнатная квартира,10.0,72.6,10.0,Forum Residence,MISSING,2021.0,3,MISSING,MISSING
7939,2-комнатная квартира,3.0,45.0,3.0,MISSING,кирпичный,1961.0,3.2,MISSING,полностью меблирована
1744,4-комнатная квартира,15.0,98.0,16.0,Terra,MISSING,2021.0,MISSING,2 с/у и более,MISSING
2121,3-комнатная квартира,2.0,58.0,2.0,MISSING,MISSING,1957.0,MISSING,раздельный,полностью меблирована
6727,2-комнатная квартира,6.0,54.0,12.0,Jazz-квартал,монолитный,2020.0,3,совмещенный,пустая
2929,5-комнатная квартира,12.0,300.0,13.0,Аэлита,кирпичный,2005.0,3,2 с/у и более,полностью меблирована
4614,2-комнатная квартира,1.0,93.7,2.0,MISSING,MISSING,2021.0,3.1,MISSING,MISSING
4870,2-комнатная квартира,12.0,54.0,16.0,Шахристан,монолитный,2016.0,2.95,совмещенный,полностью меблирована
6349,3-комнатная квартира,7.0,116.4,14.0,Дуэт,монолитный,2009.0,3,2 с/у и более,частично меблирована
2118,2-комнатная квартира,4.0,52.0,5.0,MISSING,MISSING,1990.0,MISSING,раздельный,MISSING
914,4-комнатная квартира,8.0,160.0,13.0,Аэлита,монолитный,2006.0,MISSING,2 с/у и более,MISSING
3775,3-комнатная квартира,8.0,76.0,9.0,MISSING,MISSING,1977.0,0.02,раздельный,частично меблирована
76,4-комнатная квартира,-999.0,104.6,-999.0,Grande vie,MISSING,2022.0,3,2 с/у и более,MISSING
3273,1-комнатная квартира,8.0,41.0,9.0,MISSING,MISSING,1984.0,MISSING,совмещенный,MISSING
9073,2-комнатная квартира,4.0,60.0,12.0,MISSING,MISSING,2020.0,2.75,2 с/у и более,полностью меблирована
808,2-комнатная квартира,5.0,42.0,12.0,Акварель,монолитный,2017.0,2.74,совмещенный,MISSING
5583,2-комнатная квартира,-999.0,55.0,-999.0,Талисман,монолитный,2008.0,MISSING,MISSING,MISSING
3198,2-комнатная квартира,5.0,78.6,15.0,Шахристан,монолитный,2009.0,2.95,2 с/у и более,MISSING
8929,4-комнатная квартира,7.0,164.0,13.0,MISSING,MISSING,2016.0,MISSING,раздельный,полностью меблирована
4780,2-комнатная квартира,2.0,50.0,5.0,MISSING,кирпичный,1987.0,2.75,раздельный,частично меблирована
365,4-комнатная квартира,5.0,145.0,12.0,METROPOLE,монолитный,2021.0,3,2 с/у и более,MISSING
5696,3-комнатная квартира,22.0,125.0,25.0,Mega Tower Almaty,монолитный,2008.0,3,2 с/у и более,MISSING
3347,3-комнатная квартира,-999.0,98.0,-999.0,Асыл Тау,монолитный,2016.0,2.7,2 с/у и более,MISSING
4527,3-комнатная квартира,-999.0,140.0,-999.0,Рамс мкр Коктем по Тимирязева-Шашкина,монолитный,2012.0,MISSING,2 с/у и более,MISSING
9269,1-комнатная квартира,7.0,43.23,14.0,Heaven,монолитный,2021.0,3,MISSING,MISSING
9114,3-комнатная квартира,3.0,56.0,5.0,MISSING,MISSING,1987.0,2.5,раздельный,частично меблирована
1645,3-комнатная квартира,14.0,128.0,21.0,AFD Plaza,монолитный,2015.0,3,MISSING,MISSING
5114,1-комнатная квартира,9.0,40.0,9.0,MISSING,MISSING,1993.0,MISSING,совмещенный,пустая
338,4-комнатная квартира,5.0,150.0,9.0,Престиж,монолитный,2016.0,3,2 с/у и более,MISSING
938,3-комнатная квартира,4.0,60.0,5.0,MISSING,MISSING,1971.0,MISSING,раздельный,частично меблирована
8089,3-комнатная квартира,4.0,108.0,6.0,Remizovka,монолитный,2017.0,3,MISSING,MISSING
2735,2-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1975.0,MISSING,совмещенный,частично меблирована
1660,1-комнатная квартира,4.0,44.0,12.0,Element,монолитный,2017.0,3,MISSING,MISSING
5787,2-комнатная квартира,2.0,80.0,14.0,AFD Plaza,монолитный,2016.0,MISSING,MISSING,MISSING
6489,6-комнатная квартира,12.0,265.0,12.0,Аэлита,монолитный,2006.0,3,MISSING,MISSING
2322,3-комнатная квартира,10.0,101.0,12.0,NS – Tau,монолитный,2016.0,2.7,MISSING,MISSING
9021,2-комнатная квартира,12.0,62.0,21.0,КУАТ на Сатпаева - Гагарина,монолитный,2008.0,3,совмещенный,полностью меблирована
7116,3-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,1978.0,2.7,раздельный,MISSING
1491,2-комнатная квартира,2.0,50.0,10.0,MISSING,MISSING,2011.0,3,MISSING,MISSING
7117,2-комнатная квартира,13.0,50.0,16.0,Солнечный Квартал,монолитный,2014.0,MISSING,совмещенный,MISSING
5948,3-комнатная квартира,10.0,86.0,10.0,Хан-Тенгри,монолитный,2013.0,2.9,совмещенный,MISSING
2338,3-комнатная квартира,3.0,130.0,12.0,Abay Residence,монолитный,2012.0,MISSING,2 с/у и более,MISSING
7026,2-комнатная квартира,4.0,64.0,16.0,Солнечный Квартал,монолитный,2012.0,MISSING,MISSING,MISSING
